lokasi,nama_komoditas,2016-12-01,2016-12-02,2016-12-03,2016-12-04,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-10,2016-12-11,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-17,2016-12-18,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-24,2016-12-25,2016-12-26,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2016-12-31
"Pasar Baru","Beras Medium",10000,10000,0,0,10000,10000,0,10000,10000,0,0,0,0,10000,10000,0,0,10000,10000,10000,10000,10000,10000,0,0,0,10000,10000,10000,10000,0
"Pasar Baru","Cabe Merah",80000,80000,0,0,60000,60000,60000,60000,60000,0,0,0,0,60000,60000,0,0,60000,60000,60000,60000,60000,60000,0,0,0,55000,55000,55000,55000,0
"Pasar Baru","Bawang Merah",45000,45000,0,0,50000,50000,50000,50000,50000,0,0,0,0,50000,50000,0,0,50000,50000,50000,50000,0,50000,0,0,0,45000,0,35000,35000,0
"Pasar Baru","Daging Ayam Ras",30000,30000,0,0,34000,34000,34000,34000,34000,0,0,0,0,34000,34000,0,0,34000,34000,34000,34000,34000,34000,0,0,0,34000,34000,34000,34000,0
"Pasar Baru","Telur Ayam Ras",18000,18000,0,0,19000,19000,19000,19000,19000,0,0,0,0,19000,19000,0,0,19000,20500,22000,22000,22000,23000,0,0,0,45000,23000,23000,23000,0
"Pasar Baru","Daging Sapi",120000,120000,0,0,120000,120000,120000,120000,120000,0,0,0,0,120000,120000,0,0,120000,120000,120000,120000,120000,120000,0,0,0,120000,120000,120000,120000,0
"Pasar Baru","Minyak Goreng",15000,15000,0,0,15000,15000,15000,15000,15000,0,0,0,0,15000,15000,0,0,15000,15000,15000,15000,12000,15000,0,0,0,15000,15000,15000,15000,0
"Pasar Baru","Gula Pasir",15000,15000,0,0,15000,15000,15000,15000,15000,0,0,0,0,15000,15000,0,0,15000,15000,15000,15000,15000,1500,0,0,0,15000,15000,15000,15000,0
"Pasar Baru",Kentang,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,0,0,15000,37500,0,0,15000,15000,15000,15000,15000,15000,0,0,0,15000,15000,15000,15000,0
"Pasar Baru",Kedelai,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,0,0,11000,11000,0,0,11000,11000,11000,11000,11000,11000,0,0,0,11000,11000,11000,11000,0
