lokasi,nama_komoditas,2014-11-01,2014-11-02,2014-11-03,2014-11-04,2014-11-05,2014-11-06,2014-11-07,2014-11-08,2014-11-09,2014-11-10,2014-11-11,2014-11-12,2014-11-13,2014-11-14,2014-11-15,2014-11-16,2014-11-17,2014-11-18,2014-11-19,2014-11-20,2014-11-21,2014-11-22,2014-11-23,2014-11-24,2014-11-25,2014-11-26,2014-11-27,2014-11-28,2014-11-29,2014-11-30
"Pasar Andir","Beras Medium",8500,8500,0,0,8500,8500,8500,8500,8500,0,0,8500,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Cabe Merah",45000,45000,0,0,45000,45000,45000,45000,45000,0,0,55000,55000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Bawang Merah",18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Daging Ayam Ras",27000,27000,0,0,24000,24000,24000,24000,24000,0,0,24000,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Telur Ayam Ras",17500,17500,0,0,17500,17500,17500,17500,17500,0,0,17500,17500,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Daging Sapi",95000,95000,0,0,95000,95000,95000,95000,95000,0,0,95000,95000,95000,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Minyak Goreng",14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Gula Pasir",11500,11500,0,0,11500,11500,11500,11500,11500,0,0,11500,11500,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Kentang,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Kedelai,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Tepung Terigu",7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Bawang Putih",14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Cabe Keriting",45000,45000,0,0,45000,45000,45000,45000,45000,0,0,55000,55000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Cabe Rawit",35000,35000,0,0,35000,35000,35000,35000,35000,0,0,55000,55000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
