lokasi,nama_komoditas,2014-03-01,2014-03-02,2014-03-03,2014-03-04,2014-03-05,2014-03-06,2014-03-07,2014-03-08,2014-03-09,2014-03-10,2014-03-11,2014-03-12,2014-03-13,2014-03-14,2014-03-15,2014-03-16,2014-03-17,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31
"Pasar Kiaracondong","Beras Medium",8500,0,0,0,8500,8500,8500,8500,8500,0,0,8500,8500,8500,8500,8500,0,0,8500,8500,8500,8500,8500,0,0,8500,8500,8500,8500,8500,0
"Pasar Kiaracondong","Cabe Merah",30000,0,0,0,30000,30000,30000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,25000,0,0,25000,25000,25000,25000,25000,0
"Pasar Kiaracondong","Bawang Merah",20000,0,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0
"Pasar Kiaracondong","Daging Ayam Ras",28000,0,0,0,28000,28000,28000,28000,28000,0,0,28000,28000,28000,28000,28000,0,0,28000,28000,28000,28000,28000,0,0,28000,28000,28000,28000,28000,0
"Pasar Kiaracondong","Telur Ayam Ras",16500,0,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,16000,0
"Pasar Kiaracondong","Daging Sapi",100000,0,0,0,100000,100000,100000,100000,100000,0,0,100000,100000,100000,100000,100000,0,0,100000,100000,100000,100000,100000,0,0,100000,100000,100000,100000,100000,0
"Pasar Kiaracondong","Minyak Goreng",13300,0,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0
"Pasar Kiaracondong","Gula Pasir",11500,0,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11500,11500,11500,11500,11500,0,0,11500,11500,11500,11500,11500,0
"Pasar Kiaracondong",Kentang,12000,0,0,0,11000,11000,11000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0
"Pasar Kiaracondong",Kedelai,12000,0,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0
"Pasar Kiaracondong","Tepung Terigu",7000,0,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0
"Pasar Kiaracondong","Bawang Putih",14000,0,0,0,14000,14000,14000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,16000,16000,16000,16000,16000,0,0,16000,16000,16000,16000,16000,0
"Pasar Kiaracondong","Cabe Keriting",30000,0,0,0,30000,30000,30000,24000,24000,0,0,24000,24000,24000,24000,24000,0,0,30000,30000,30000,30000,25000,0,0,25000,25000,25000,25000,25000,0
"Pasar Kiaracondong","Cabe Rawit",60000,0,0,0,70000,70000,70000,80000,80000,0,0,80000,80000,80000,80000,80000,0,0,60000,60000,60000,60000,70000,0,0,70000,70000,70000,70000,70000,0
"Pasar Kiaracondong","Kacang Tanah",18000,0,0,0,17000,17000,17000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0
"Pasar Kiaracondong","Ubi Kayu",2500,0,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500,0
"Pasar Kiaracondong","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong",Jagung,6000,0,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0
"Pasar Kiaracondong","Ikan Olahan",50000,0,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,0
"Pasar Kiaracondong","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Minyak Goreng Curah",12000,0,0,0,12500,12500,12500,12500,12500,0,0,12500,12500,12500,12500,12500,0,0,12500,12500,12500,12500,12500,0,0,12500,12500,12500,12500,12500,0
"Pasar Kiaracondong","Daging Ayam Kampung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Telur Ayam Kampung",45000,0,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0
"Pasar Kiaracondong","Susu Kental Manis Merk Bendera",10500,0,0,0,10500,10500,10500,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0
"Pasar Kiaracondong","Susu Kental Manis Merk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Garam Beryodium Bata",1000,0,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0
"Pasar Kiaracondong","Garam Beryodium Halus",3300,0,0,0,3300,3300,3300,3300,3300,0,0,3300,3300,3300,3300,3300,0,0,3300,3300,3300,3300,3300,0,0,3300,3300,3300,3300,3300,0
"Pasar Kiaracondong","Tepung Terigu Cakra Kembar",7500,0,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0
"Pasar Kiaracondong","Tepung Terigu Kunci",7000,0,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0
"Pasar Kiaracondong","Mie Instan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Cabe Rawit Hijau",40000,0,0,0,50000,50000,50000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,0
"Pasar Kiaracondong","Kacang Hijau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Susu Bubuk Dancow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Susu Bubuk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Kiaracondong","Ikan Kembung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
