id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
946649,KECAMATAN BOJONGLOA KALER,Penyediaan Barang Cetakan dan Penggandaan,2650000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Sukaasih,Pelayanan administrasi perkantoran,APBD,2650000,1.20.1.20.21.01.11,02/01/2014,30/12/2015
946638,KECAMATAN BOJONGLOA KALER,Penyediaan Alat Tulis Kantor,4000000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Sukaasih,Pelayanan administrasi perkantoran,APBD,4000000,1.20.1.20.21.01.10,02/01/2014,30/12/2015
915510,KECAMATAN BOJONGLOA KALER,Pemeliharaan Rutin/Berkala Peralatan Gedung Kantor,3000000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Jamika,Peningkatan sarana dan prasarana aparatur,APBD,3000000,1.20.1.20.21.02.28,02/01/2014,30/12/2015
900727,KECAMATAN BOJONGLOA KALER,Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan,200200000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kecamatan Bojongloa Kaler,Peningkatan infrastruktur dan lingkungan hidup,APBD,200200000,1.20.1.20.21.30.03,02/01/2014,30/12/2015
900638,KECAMATAN BOJONGLOA KALER,Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan,255200000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kecamatan Bojongloa Kaler,Peningkatan kualitas kehidupan kemasyarakatan,APBD,255200000,1.20.1.20.21.30.02,02/01/2014,30/12/2015
900192,KECAMATAN BOJONGLOA KALER,Penyediaan Jasa Kebersihan Kantor,99400000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kecamatan Bojongloa Kaler,"Jasa pembayaran retribusi kebersihan, jasa cleaning service ",APBD,99400000,1.20.1.20.21.01.08,02/01/2014,30/12/2015
915395,KECAMATAN BOJONGLOA KALER,Penyediaan Barang Cetakan dan Penggandaan,5000000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Jamika,Pelayanan administrasi perkantoran,APBD,5000000,1.20.1.20.21.01.11,02/01/2014,30/12/2015
946355,KECAMATAN BOJONGLOA KALER,Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan,21700000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Babakan Asih,Peningkatan kegiatan kemasyarakatan ,APBD,21700000,1.20.1.20.21.30.02,02/01/2014,30/12/2015
915983,KECAMATAN BOJONGLOA KALER,Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan,4500000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Babakan Tarogong,Mendukung kegiatan infrastruktur dan lingkungan hidup,APBD,4500000,1.20.1.20.21.30.03,02/01/2014,30/12/2015
915704,KECAMATAN BOJONGLOA KALER,"Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",3300000,APBD,Pemerintah Kota Bandung,KECAMATAN BOJONGLOA KALER,2014,12 bulan,Kelurahan Babakan Tarogong,Pelayanan administrasi perkantoran,APBD,3300000,1.20.1.20.21.01.02,02/01/2014,30/12/2015
