lokasi,nama_komoditas,2015-05-01,2015-05-02,2015-05-03,2015-05-04,2015-05-05,2015-05-06,2015-05-07,2015-05-08,2015-05-09,2015-05-10,2015-05-11,2015-05-12,2015-05-13,2015-05-14,2015-05-15,2015-05-16,2015-05-17,2015-05-18,2015-05-19,2015-05-20,2015-05-21,2015-05-22,2015-05-23,2015-05-24,2015-05-25,2015-05-26,2015-05-27,2015-05-28,2015-05-29,2015-05-30,2015-05-31
"Pasar Kiaracondong","Beras Medium",0,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,0,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0
"Pasar Kiaracondong","Cabe Merah",0,0,0,30000,30000,30000,30000,30000,0,0,30000,30000,30000,0,30000,0,0,35000,35000,35000,35000,35000,0,0,40000,40000,40000,40000,40000,0,0
"Pasar Kiaracondong","Bawang Merah",0,0,0,26000,26000,26000,30000,30000,0,0,24000,26000,24000,0,24000,0,0,35000,35000,35000,35000,35000,0,0,34000,34000,34000,34000,34000,0,0
"Pasar Kiaracondong","Daging Ayam Ras",0,0,0,28000,28000,28000,28000,28000,0,0,29000,28000,29000,0,29000,0,0,32000,32000,32000,32000,32000,0,0,31000,31000,31000,31000,31000,0,0
"Pasar Kiaracondong","Telur Ayam Ras",0,0,0,19500,19000,19000,19000,20000,0,0,20000,19500,20000,0,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0
"Pasar Kiaracondong","Daging Sapi",0,0,0,96000,96000,96000,96000,96000,0,0,96000,96000,96000,0,96000,0,0,96000,96000,96000,96000,96000,0,0,96000,96000,96000,96000,96000,0,0
"Pasar Kiaracondong","Minyak Goreng",0,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,0,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0
"Pasar Kiaracondong","Gula Pasir",0,0,0,13000,13000,13000,13000,13000,0,0,13000,13000,13000,0,13000,0,0,12500,12500,12500,12500,12500,0,0,12500,12500,12500,12500,12500,0,0
"Pasar Kiaracondong",Kentang,0,0,0,9000,10000,10000,10000,10000,0,0,10000,9000,10000,0,10000,0,0,9000,9000,9000,9000,9000,0,0,8000,8000,8000,8000,8000,0,0
"Pasar Kiaracondong",Kedelai,0,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,0,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0
