id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
3312357,"BAGIAN PEREKONOMIAN","Optimalisasi Pengembangan Usaha Daerah",293000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung","Pengembangan Usaha Daerah",APBD," 293000000",1.20.1.20.03.38.03.5.2.2.21.7,02-03-2015,20-07-2015
3325114,"BAGIAN PEREKONOMIAN","Koordinasi dan Sinkronisasi Peningkatan Kapasitas BUMD",195500000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung",BUMD,APBD," 195500000",1.20.03.38.02,01-07-2015,30-09-2015
3312481,"BAGIAN PEREKONOMIAN","Optimalisasi Pengembangan Usaha Daerah",290000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung","Pengembangan Usaha Daerah",APBD," 290000000",1.20.1.20.03.38.03.5.2.2.21.7,03-07-2015,24-11-2015
3324914,"BAGIAN PEREKONOMIAN","Koordinasi dan Sinkronisasi Peningkatan Kapasitas BUMD",190000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung",BUMD,APBD," 190000000",1.20.03.38.02,01-04-2015,30-06-2015
3324242,"BAGIAN PEREKONOMIAN","Perencanaan, Koordinasi dan Pengembangan Usaha Kecil Menengah",50000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung",UKM,APBD," 50000000",1.15.1.20.03.15.06.5.2.2.21.07,28-07-2015,28-09-2015
3323208,"BAGIAN PEREKONOMIAN","Pengkajian Dampak Regulasi/ Kebijakan Nasional",100000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung",Rigulasi,APBD," 100000000",1.15.1.20.03.15.05,03-03-2015,03-06-2015
3338830,"BAGIAN PEREKONOMIAN","Koordinasi dan Sinkronisasi Produksi dan Distribusi Barang dan Jasa",170000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung","Distribusi Barang dan Jasa",APBD," 170000000",1.20.1.20.03.07.38.05.5.2.2.21.07,04-05-2015,24-08-2015
3338740,"BAGIAN PEREKONOMIAN","Koordinasi dan Sinkronisasi  Pelaksanaan CSR Sebagai Salah Satu Pembangunan Ekonomi",175000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung",CSR,APBD," 175000000",1.20.1.20.03.07.38.01.5.2.2.21.02,15-06-2015,21-09-2015
3309421,"BAGIAN PEREKONOMIAN","Pengembangan Kapasitas Produk Industri Kreatif",220000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,1,"Bagian Perekonomian SETDA Kota Bandung","Industri Kreatif",APBD," 220000000",2.07.1.20.03.21.06.5.2.2.21.07,01-05-2015,31-08-2015
3328576,"BAGIAN PEREKONOMIAN","Koordinasi dan Sinkronisasi Pelaksanaan Pengembangan Potensi dan Daya Saing Kota",500000000,APBD,"Pemerintah Daerah Kota Bandung","BAGIAN PEREKONOMIAN",2015,2,"Bagian Perekonomian SETDA Kota Bandung","Daya Saing Kota",APBD," 500000000",1.20.1.20.03.38.04.5.2.2.21.07,01-03-2015,30-09-2015
