lokasi,nama_komoditas,2017-03-01,2017-03-02,2017-03-03,2017-03-04,2017-03-05,2017-03-06,2017-03-07,2017-03-08,2017-03-09,2017-03-10,2017-03-11,2017-03-12,2017-03-13,2017-03-14,2017-03-15,2017-03-16,2017-03-17,2017-03-18,2017-03-19,2017-03-20,2017-03-21,2017-03-22,2017-03-23,2017-03-24,2017-03-25,2017-03-26,2017-03-27,2017-03-28,2017-03-29,2017-03-30,2017-03-31
"Pasar Baru","Beras Medium",10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000
"Pasar Baru","Cabe Merah",50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,45000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000
"Pasar Baru","Bawang Merah",42000,42000,42000,0,0,42000,42000,42000,42000,42000,0,0,42000,42000,42000,42000,42000,0,0,40000,40000,40000,40000,35000,0,0,35000,35000,35000,35000,35000
"Pasar Baru","Daging Ayam Ras",32000,32000,32000,0,0,32000,32000,30000,30000,30000,0,0,30000,30000,30000,30000,28000,0,0,28000,28000,28000,28000,28000,0,0,28000,28000,28000,28000,28000
"Pasar Baru","Telur Ayam Ras",15000,15000,15000,0,0,15000,19000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000
"Pasar Baru","Daging Sapi",120000,120000,120000,0,0,120000,120000,120000,120000,120000,0,0,120000,120000,120000,120000,120000,0,0,120000,120000,120000,120000,120000,0,0,120000,120000,120000,120000,120000
"Pasar Baru","Minyak Goreng",15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000
"Pasar Baru","Gula Pasir",14000,14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,14000
"Pasar Baru",Kentang,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000
"Pasar Baru",Kedelai,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000
"Pasar Baru","Tepung Terigu",7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500
"Pasar Baru","Bawang Putih",42000,42000,42000,0,0,42000,42000,42000,42000,42000,0,0,42000,42000,42000,42000,42000,0,0,42000,42000,42000,42000,40000,0,0,40000,40000,40000,40000,40000
"Pasar Baru","Cabe Keriting",50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000
"Pasar Baru","Cabe Rawit",150000,150000,150000,0,0,150000,150000,150000,150000,150000,0,0,150000,150000,150000,150000,140000,0,0,110000,110000,110000,110000,100000,0,0,100000,100000,100000,100000,100000
"Pasar Baru","Kacang Tanah",30000,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,30000,30000,30000,30000,27000,0,0,27000,27000,27000,27000,27000,0,0,27000,27000,27000,27000,27000
"Pasar Baru","Ubi Kayu",3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,3000,3000
"Pasar Baru","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Baru",Jagung,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000
"Pasar Baru","Ikan Olahan",60000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,60000,60000,60000,60000,60000,0,0,60000,60000,60000,60000,60000
"Pasar Baru","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Baru","Minyak Goreng Curah",13000,13000,13000,0,0,13000,13000,13000,13000,13000,0,0,13000,13000,13000,13000,13000,0,0,13000,13000,13000,13000,13000,0,0,13000,13000,13000,13000,13000
"Pasar Baru","Daging Ayam Kampung",70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000
"Pasar Baru","Telur Ayam Kampung",45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000,0,0,45000,45000,45000,45000,45000
"Pasar Baru","Susu Kental Manis Merk Bendera",11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000
"Pasar Baru","Susu Kental Manis Merk Indomilk",9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500
"Pasar Baru","Garam Beryodium Bata",1500,1500,1500,0,0,1500,1500,1500,1500,1500,0,0,1500,1500,1500,1500,1500,0,0,1500,1500,1500,1500,1500,0,0,1500,1500,1500,1500,1500
"Pasar Baru","Garam Beryodium Halus",6000,6000,6000,0,0,6000,6000,6000,6000,6000,0,0,6000,6000,6000,6000,6000,0,0,6000,6000,6000,6000,6000,0,0,6000,6000,6000,6000,6000
"Pasar Baru","Tepung Terigu Cakra Kembar",8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000
"Pasar Baru","Tepung Terigu Kunci",7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500
"Pasar Baru","Mie Instan",2500,2500,2500,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500,0,0,2500,2500,2500,2500,2500
"Pasar Baru","Cabe Rawit Hijau",90000,90000,90000,0,0,90000,90000,80000,80000,80000,0,0,80000,80000,80000,80000,70000,0,0,70000,70000,70000,70000,55000,0,0,65000,65000,65000,65000,65000
"Pasar Baru","Kacang Hijau",22000,22000,22000,0,0,22000,22000,22000,22000,22000,0,0,22000,22000,22000,22000,22000,0,0,22000,22000,22000,22000,22000,0,0,22000,22000,22000,22000,22000
"Pasar Baru","Susu Bubuk Dancow",36000,36000,36000,0,0,36000,36000,36000,36000,36000,0,0,36000,36000,36000,36000,36000,0,0,36000,36000,36000,36000,36000,0,0,36000,36000,36000,36000,36000
"Pasar Baru","Susu Bubuk Indomilk",33500,33500,33500,0,0,33500,33500,33500,33500,33500,0,0,33500,33500,33500,33500,33500,0,0,33500,33500,33500,33500,33500,0,0,33500,33500,33500,33500,33500
"Pasar Baru","Ikan Kembung",35000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,35000,0,0,35000,35000,35000,35000,35000
