id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
798584,"Belanja cetak",9555000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Sosialisasi/Penyuluhan Perpustakaan di Lingkungan Instansi Pemerintah/ Swasta",Barang/jasa,Barang,"1 paket","Kota Bandung","Belanja pin, sticker, dan brosur untuk didistribusikan ke masyarakat kota Bandung, khususnya pengunjung pameran.",APBD," 9555000",5.2.17.08.2.06.01,"Pengadaan Langsung",10-02-2014,19-02-2014,20-02-2014,26-02-2014
2049723,"Belanja Modal pengadaan Scanner Khusus Duplikat Arsip dan Belanja Modal Pengadaan Scanner Portable",115000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Penyediaan Peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Jl.Caringin 103 Bandung","Scanner untuk keperluan pelayanan arsip harus kompatibel.",APBDP," 115000000",1.24.1.24.01.01.13.5.2.3.12.05,"Pengadaan Langsung",12-12-2014,15-12-2014,15-12-2014,17-12-2014
798617,"Belanja Makanan dan Minuman Kegiatan",5500000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Sosialisasi/Penyuluhan Perpustakaan di Lingkungan Instansi Pemerintah/ Swasta",Barang/jasa,"Jasa Lainnya","3 paket","Kota Bandung","Penyediaan makanan-minuman kegiatan untuk kepesertaan Kantor Perpustakaan dan Arsip Daerah Kota Bandung dalam mengikuti pameran buku IKAPI JABAR th 2014, yang diselenggarakan bulan Februari, Mei, dan Oktober 2014.",APBD," 5500000",5.2.17.08.2.11.04,"Pengadaan Langsung",13-02-2014,02-10-2014,27-02-2014,31-10-2014
813376,"Belanja Pakaian Dinas Harian (PDH)",30000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"1 paket","Kota Bandung","pengadaan pakaian dinas untuk seluruh karyawan.",APBD," 30000000",5.2.03.02.2.12.04,"Pengadaan Langsung",23-02-2014,03-03-2014,04-03-2014,31-03-2014
808960,"Belanja Modal Pengadaan Alat-alat Komunikasi (Belanja Modal alat komunikasi)",40000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kota Bandung","Belanja Modal penyediaan alat komunikasi untuk menunjang pemenuhan tuntutan teknologi informasi.",APBD," 40000000",5.2.01.13.3.17.01,"Pengadaan Langsung",31-03-2014,06-04-2014,07-04-2014,14-04-2014
813371,"Belanja modal pengadaan jasa konstruksi / pembelian bangunan taman.",120000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Pekerjaan Konstruksi","1 paket","Kota Bandung","Pengadaan bangunan taman kantor.",APBD," 120000000",5.2.02.42.3.26.11,"Pengadaan Langsung",18-07-2014,31-07-2014,01-08-2014,31-08-2014
2049708,"Belanja Modal Pengadaan laptop",30000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Penyediaan Peralatan dan perlengkapan Kantor",Modal,Barang,"3 unit","Jl.Caringin 103 BANDUNG","Laptop untuk penambahan perlengkapan kantor.",APBDP," 30000000",1.24.1.24.01.01.13.5.2.3.12.02,"Pengadaan Langsung",12-12-2014,15-12-2014,15-12-2014,16-12-2014
813389,"Belanja sewa Sarana Mobilitas Darat",9000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Pembinaan Kinerja Aparatur",Barang/jasa,"Jasa Lainnya","1 paket","Republik Indonesia","Belanja sewa alat mobilitas.",APBD," 9000000",5.2.05.04.2.08.01,"Pengadaan Langsung",22-08-2014,01-09-2014,02-09-2014,30-09-2014
789164,"Belanja Modal Buku Ekonomi dan Keuangan",198750000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Pengadaan Bahan Pustaka",Modal,Barang,"1 paket","Kota Bandung","Penambahan Koleksi buku di perpustakaan",APBD," 198750000",5.2.17.01.3.27.19,"Pengadaan Langsung",17-07-2014,31-07-2014,01-08-2014,30-08-2014
805787,"Belanja Modal Pengadaan Papan Informasi",22000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kota Bandung","Belanja untuk penyediaan papan informasi di masing-masing ruangan kantor;",APBD," 22000000",5.2.01.13.3.10.12,"Pengadaan Langsung",23-05-2014,01-06-2014,01-06-2014,01-07-2014
808228,"Belanja Modal Pengadaan Pendingin Ruangan / AC",20000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Belanja Modal Pengadaan Peralatan Kantor",Modal,Barang,"1 paket","Kota Bandung","Belanja pendingin ruangan untuk aula lantai 3",APBD," 20000000",5.2.01.13.3.11.12,"Pengadaan Langsung",24-03-2014,01-04-2014,02-04-2014,30-04-2014
806924,"Belanja Modal Pengadaan Alat-Alat Instalasi Air Bersih",28800000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH",2014,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kota Bandung","Pengeboran sumber air bersih, dan instalasi air.",APBD," 28800000",5.2.01.13.3.10.13,"Pengadaan Langsung",11-03-2014,18-03-2014,19-03-2014,31-03-2014
