id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
3839524,"Pemeliharaan jalan/gang di RT 01 RW. 02 Kel.Mengger",16000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","1 Paket",Kel.Mengger,"Pemeliharaan jalan/gang di RT 01 RW. 02 Kel.Mengger",APBD," 16000000",1.20.1.20.35.22.01.5.2.2.20.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4100608,"Belanja pakaian linmas di RW.07",1500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"6 stel","RW 07 Kel.Batununggal","Belanja pakaian linmas di RW.07",APBD," 1500000",1.20.1.20.35.22.01.5.2.2.10.07,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4122035,"Belanja sewa panggung,soundsystem,kursi, dan tenda untuk pentas seni",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,"Jasa Lainnya","1 Paket",Kel.Batununggal,"Belanja sewa panggung,soundsystem,kursi, dan tenda untuk pentas seni Kel.Batununggal",APBD," 10000000",1.22.1.20.35.22.03.5.2.2.10.07,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3840321,"Pengadaan pot bunga di RW. 05 Kel.Mengger",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 Paket",Kel.Mengger,"Pengadaan pot bunga di RW. 05 Kel.Mengger",APBD," 10000000",1.20.1.20.35.22.01.5.2.2.31.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3518723,"pengadaan mesin tik elektrik",2500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 buah","Kecamatan Bandung Kidul","Pengadaan mesin tik elektrik Kecamatan Bandung Kidul",APBD," 2500000",1.20.1.20.35.01.02.12,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4122161,"Pengadaan galon air mineral",125000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,"1 buah",Kel.Batununggal,"Pengadaan galon air mineral Kel.Batununggal",APBD," 125000",1.22.1.20.35.22.04.5.2.2.31.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4112777,"Pengadaan meja 1/2 biro",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,"4 buah","RW 06 Kel.Batununggal","RW 06 Kel.Batununggal",APBD," 5000000",1.20.1.20.35.22.01.5.2.3.28.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4095085,"Pembuatan kereta dan tempat pemandian jenazah RW 05 Kel.Batununggal",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,"1 Paket","RW 05 kel.Batununggal","Pembuatan kereta dan tempat pemandian jenazah RW 05 Kel.Batununggal",APBD," 10000000",1.20.1.20.35.22.01.5.2.2.01.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4095152,"Pembuatan sarana air bersih",9500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","2 titik","RW 05 Kel.Batununggal","Pembuatan sarana air bersih RW 05 Kel.Batununggal",APBD," 9500000",1.20.1.20.35.22.01.5.2.2.01.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4100246,"Belanja pakaian linmas di RW.05",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"8 stel","RW 05 Kel.Batununggal","Belanja pakaian linmas di RW.05 Kel.Batununggal",APBD," 4000000",1.20.1.20.35.22.01.5.2.2.10.07,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3839364,"Pemeliharaan jalan/gang/saluran air/drainase dan pengecatan berm di RW. 01 Kel.Mengger",34900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","1 Paket",Kel.Mengger,"Pemeliharaan jalan/gang/saluran air/drainase dan pengecatan berm di RW. 01 Kel.Mengger",APBD," 34900000",1.20.1.20.35.22.01.5.2.2.20.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4114834,"Pengadaan Alat Kesenian Sunda - Degung di RW.10 dengan honorarium Tim PBJ RW 05 Kel.Batununggal",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,"1 set","RW 05 Kel.Batununggal","Pengadaan Alat Kesenian Sunda - Degung di RW.10 dengan honorarium Tim PBJ RW 05 Kel.Batununggal ",APBD," 15000000",1.20.1.20.35.22.01.5.2.3.85.03,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3838893,"Pembelian bibit taman RW. 04 Kel.Mengger",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 Paket",Kel.Mengger,"Pembelian bibit taman RW. 04 Kel.Mengger",APBD," 6000000",1.20.1.20.35.22.01.5.2.2.02.02,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4096686,"Pembuatan Vertical Garden",14400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","6 buah","RW 09 Kel.Batununggal","Pembuatan Vertical Garden RW 10 Kel.Batununggal",APBD," 14400000",1.20.1.20.35.22.01.5.2.2.01.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4096244,"Pembuatan saluran air kotor di RT,01,03 dan 06 ",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","6 buah","RW 08 Kel.Batununggal","Pembuatan saluran air kotor di RT,01,03 dan 06 Kel.Batununggal",APBD," 6000000",1.20.1.20.35.22.01.5.2.2.01.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4122092,"Pengadaan alat kesenian",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Modal,Barang,"1 set",Kel.Batununggal,"Pengadaan alat kesenian Kel.Batununggal",APBD," 10000000",1.22.1.20.35.22.03.5.2.3.85.03,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3838026,"Pembuatan tenda di RW. 02 Kel.Mengger",9000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 Paket",Kel.Mengger,"Pembuatan tenda di RW. 02 Kel.Mengger",APBD," 9000000",1.20.1.20.35.22.01.5.2.2.02.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3521817,"Pengadaan alat kantor lainnya (Papan nama Instansi,Papan Informasi Elektronik",27000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Pemeliharaan rutin/berkala perlengkapan gedung kantor",Barang/jasa,Barang,"1 paket","Kecamatan Bandung Kidul","Pengadaan Papan nama instansi,papan informasi elektronik",APBD," 27000000",1.20.1.20.35.01.02.26.5.2.3.27.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3986360,"Pengadaan Seragam PKK dan  Baju Olah Raga",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup PKK",Barang/jasa,Barang,"1 Paket",Kel.Wates,"Pengadaan Seragam PKK dan Baju Olah Raga Kel.Wates",APBD," 10000000",1.22.1.20.35.22.02.5.2.2.13.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4075036,"Pengadaan Peralatan Komputer PC untuk E-Kelurahan",8000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket",Kel.Batununggal,"Pengadaan Peralatan Komputer PC untuk E-Kelurahan",APBD," 8000000",1.20.1.20.35.01.13.5.2.3.29.02,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4097502,"Perbaikan Pembuangan air Kotor di RT 01 sd RT 05",12200000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","1 Paket","RW 11 Kel.Batununggal","Perbaikan Pembuangan air Kotor di RT 01 sd RT 05 RW 10 Kel.Batununggal",APBD," 12200000",1.20.1.20.35.22.01.5.2.2.01.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4100379,"Belanja pakaian petugas keberihan di RW.06",3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","RW 06 Kel.Batununggal","Belanja pakaian petugas keberihan di RW.06 Kel.Batununggal",APBD," 3000000",1.20.1.20.35.22.01.5.2.2.10.07,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3843881,"Pengadaan tanaman untuk penghijauan Kel.Mengger",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,Barang,"1 Paket",Kel.Mengger,"Pengadaan tanaman untuk penghijauan Kel.Mengger",APBD," 10000000",1.20.1.20.35.22.03.5.2.2.02.02,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4101239,"Pembatan kirmir lanjutan RW 07",9250000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi","1 paket","RW 07 Kel.Batununggal","Pembatan kirmir lanjutan RW 07 Kel.Batununggal",APBD," 9250000",1.20.1.20.35.22.01.5.2.2.20.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4122142,"Penyekatan sekretariat LPM",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup LPM",Modal,"Pekerjaan Konstruksi","1 paket",Kel.Batununggal,"Penyekatan sekretariat LPM Kel.Batununggal",APBD," 10000000",1.22.1.20.35.22.04.5.2.2.20.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3832042,"Belanja modal Peralatan dan Mesin - Pengadaan Personal Komputer Lap Top PC Kel.Mengger",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 buah",Kel.Mengger,"Belanja modal Peralatan dan Mesin - Pengadaan Personal Komputer Lap Top PC Kel.Mengger",APBD," 6000000",1.20.1.20.35.01.13.5.2.3.29.02,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4113012,"Pengadaan Camera Digital di RW.09",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,"1 buah","RW 09 Kel.Batununggal","Pengadaan Camera Digital di RW.09",APBD," 2000000",1.20.1.20.35.22.01.5.2.3.28.06,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4076640,"Belanja pemeliharaan gedung dan bangunan kantor kelurahan",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Pemeliharaan rutin/berkala gedung kantor",Modal,"Pekerjaan Konstruksi","1 paket",Kel.Batununggal,"Belanja pemeliharaan gedung dan bangunan kantor kelurahan Batununggal",APBD," 20000000",1.20.1.20.35.02.22.5.2.2.20.05,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
3525777,"belanja jasa pembayaran retribusi kebersihan",1200000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Penyediaan jasa kebersihan kantor",Barang/jasa,"Jasa Lainnya","12 Bulan","Kecamatan Bandung Kidul","Belanja jasa pembayaran retribusi kebersihan",APBD," 1200000",1.20.1.20.35.01.01.08.5.2.2.03.13,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
4115093,"Pengadaan kursi/meja/lemari untuk sarana posyandu",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"Fasilitasi Pemberdayaan Lingkup PKK",Modal,Barang,"1 paket",Kel.Batununggal,"Pengadaan kursi/meja/lemari untuk sarana posyandu Kel.Batununggal",APBD," 5000000",1.22.1.20.35.22.02.5.2.3.28.01,"Pengadaan Langsung",02-01-2015,31-12-2016,02-01-2015,31-12-2016
