id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
6433804,"Belanja Modal Peralatan dan Mesin-Pengadaan Peralatan Mini Komputer",12000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Unit","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan I",APBD," 12000000",1.20.1.20.38.01.5.2.01.13.3.29.04,"Pengadaan Langsung",01-03-2016,11-03-2016,11-03-2016,31-03-2016
7386692,Printer,2500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Pakemitan","Pekerjaan Pada triwulan I",APBD," 2500000",1.20.1.20.38.02.01.13.5.2.3.27.05,"Pengadaan Langsung",01-03-2016,14-03-2016,14-03-2016,27-03-2016
6553356,"Belanja Spanduk, Brosur, Pamflet, Umbul-umbul dan Sarana Informasi Lainnya",16050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Fasilitasi Peningkatan Pelayanan Kepada Masyarakat",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan di laksanakan pada Triwulan II, III, dAN IV",APBD," 16050000",1.20.1.20.38.01.5.2.30.07.2.01.10,"Pengadaan Langsung",01-04-2016,31-12-2016,01-04-2016,31-12-2016
7321104,"Tiang dan tanaman Pot gantung",80000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan di triwulan I",APBD," 80000000",1.20.1.20.38.01.30.03.5.2.2.02.02,"Pengadaan Langsung",22-02-2016,04-03-2016,04-03-2016,17-03-2016
7325190,"Belanja mesin absensi",7500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Sukamulya","Pekerjaan di laksanakan triwulan I",APBD," 7500000",1.20.1.20.38.03.01.13.5.2.3.27.05,"Pengadaan Langsung",16-02-2016,25-02-2016,25-02-2016,09-03-2016
7293698,"Belanja Modal mesin babad rumput",4250000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Unit","Kelurahan Cisaranten Wetan","Pekerjaan pada triwulan 1",APBD," 4250000",1.20.1.20.38.04.01.13.5.2.3.26.01,"Pengadaan Langsung",01-03-2016,14-03-2016,15-03-2016,21-03-2016
7325204,"Pengadaan peralatan mini komputer",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Sukamulya","Pekerjaan pada triwulan I",APBD," 5000000",1.20.1.20.38.03.01.13.5.2.3.29.04,"Pengadaan Langsung",16-02-2016,25-02-2016,25-02-2016,09-03-2016
7700574,"Televisi 23 inch",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Pakemitan","Pekerjaan triwulan 2",APBD," 5000000",1.20.1.20.38.02.01.13.5.2.3.27.05,"Pengadaan Langsung",18-07-2016,29-07-2016,29-07-2016,05-08-2016
7552152,"Belanja Pakaian Olahraga + Sepatu",36000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Pengadaan pakaian khusus hari-hari tertentu",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan pada triwulan 1",APBD," 36000000",1.20.1.20.38.01.03.05.5.2.2.14.04,"Pengadaan Langsung",01-03-2016,11-03-2016,11-03-2016,25-03-2016
7700580,"Belanja laptop",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Pakemitan","Pengadaan pada triwulan 2",APBD," 15000000",1.20.1.20.38.02.01.13.5.2.3.29.04,"Pengadaan Langsung",18-07-2016,29-07-2016,29-07-2016,04-08-2016
7374585,"Pembinaan Kinerja Aparatur",90000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Program Peningkatan Kapasitas Sumber Daya Aparatur",Barang/jasa,"Jasa Lainnya","1 Paket","Belanja Bimbingan Teknis","Pekerjaan pada Triwulan II",APBD," 90000000",1.20.1.20.38.01.05.04.5.2.2.17.03,"Penunjukan Langsung",11-04-2016,21-04-2016,22-04-2016,25-04-2016
7325013,"Belanja souvenir",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan di triwulan I",APBD," 20000000",1.20.1.20.38.01.30.03.5.2.2.01.11,"Pengadaan Langsung",14-01-2016,23-01-2016,23-01-2016,29-01-2016
7283208,Printer,3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Unit","Kelurahan Cisaranten Wetan","Pekerjaan di laksanakan pada triwulan I",APBD," 3000000",1.20.1.20.38.04.01.13.5.2.3.27.05,"Pengadaan Langsung",26-02-2016,14-03-2016,15-03-2016,28-03-2016
7318828,Cetak,5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan Pada Triwulan I",APBD," 5000000",1.20.1.20.38.01.30.03.5.2.2.06.01,"Pengadaan Langsung",20-01-2016,23-01-2016,23-01-2016,29-01-2016
7541315,"Belanja CCTV +Monitor",65000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,"1 Paket","Kelurahan Pakemitan","Pekerjaan Pada Triwulan I",APBD," 65000000",1.20.1.20.38.02.01.13.5.2.3.27.05,"Pengadaan Langsung",02-03-2016,15-03-2016,15-03-2016,28-03-2016
7324837,"Pakaian Komunitas Cinambo Bersatu",40250000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan II",APBD," 40250000",1.20.1.20.38.01.30.05.5.2.2.13.01,"Pengadaan Langsung",01-04-2016,15-04-2016,15-04-2016,30-04-2016,"Belanja Pakaian Kerja Lapangan (6570100) "
6433644,"Belanja Modal Peralatan dan Mesin-Pengadaan Personal Komputer",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"2 Unit","Kecamatan Cinambo","Pekerjaan di laksanakan pada triwulan I",APBD," 15000000",1.20.1.20.38.01.5.2.01.13.3.29.02,"Pengadaan Langsung",01-03-2016,11-03-2016,11-03-2016,31-03-2016
7688349,"Pakaian Banpolantas dan Penertiban PKL",25000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Kualitas Penanganan Ketentraman dan Ketertiban Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan di laksanakan pada triwulan II",APBD," 25000000",1.20.1.20.38.01.30.04.5.2.2.13.01,"Pengadaan Langsung",01-04-2016,15-04-2016,15-04-2016,29-04-2016,"Belanja Pakaian Kerja Lapangan (6435003) "
6433063,"Belanja Modal Peralatan dan Mesin-Pengadaan Alat Kantor Lainnya",16000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan ke I",APBD," 16000000",1.20.1.20.38.01.5.2.01.13.3.27.05,"Pengadaan Langsung",01-03-2016,11-03-2016,11-03-2016,25-03-2016
6954689,"Belanja Jasa Pengamanan Kantor 5 orang",156000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyedia Jasa Pengamanan Kantor",Barang/jasa,"Jasa Lainnya","12 Bulan","Kecamatan Cinambo","Pekerjaan ini di laksanakan awal januari 2016 sampai dengan desember 2016",APBD," 156000000",1.20.1.20.38.01.20.5.2.2.03.17,"Pengadaan Langsung",15-02-2016,29-02-2016,01-01-2016,31-12-2016,"Belanja Jasa Tenaga Pengamanan (6434114) "
7277673,"Belanja alat kesenian kecapi",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan II",APBD," 10000000",1.20.1.20.38.01.01.13.5.2.3.85.03,"Pengadaan Langsung",22-02-2016,04-03-2016,04-03-2016,31-03-2016,"Belanja alat kesenian kecapi (7277661) "
7386641,"Mesin Absensi ",7500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Pakemitan Kecamatan Cinambo","Pekerjaan pada triwulan 1",APBD," 7500000",1.20.1.20.38.02.01.13.5.2.3.27.05,"Pengadaan Langsung",01-03-2016,14-03-2016,14-03-2016,27-03-2016
7321192,"Taman dan patung ikon kecamatan",50000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan di laksanakan pada Triwulan I",APBD," 50000000",1.20.1.20.38.01.30.03.5.2.2.02.02,"Pengadaan Langsung",22-02-2016,04-03-2016,04-03-2016,17-03-2016
7559193,"Pemeliharaan kantor",25000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Pemeliharaan rutin/berkala gedung kantor",Barang/jasa,"Pekerjaan Konstruksi","1 Paket","Kelurahan Sukamulya","Pekerjaan pada triwulan II",APBD," 25000000",1.20.1.20.38.03.02.22.5.2.2.20.05,"Pengadaan Langsung",01-04-2016,15-04-2016,15-04-2016,28-04-2016
6954369,"Belanja Jasa Cleaning Service 5 orang",156000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan jasa Kebersihan kantor",Barang/jasa,"Jasa Lainnya","12 Bulan","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada awal januari 2016 sampai dengan akhir desember 2016",APBD," 156000000",1.20.1.20.38.01.08.5.2.2.03.15,"Pengadaan Langsung",05-01-2016,31-01-2016,01-01-2016,31-12-2016,"Belanja Jasa Cleaning Service (6432320) "
7324971,"Belanja Kaos Gerakan Cinambo Wisata",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan II",APBD," 10000000",1.20.1.20.38.01.30.03.5.2.2.13.01,"Pengadaan Langsung",01-04-2016,15-04-2016,15-04-2016,01-05-2016,"Belanja Pakaian Kerja Lapangan (7094942) "
6553474,"Belanja Cetak",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Fasilitasi Peningkatan Pelayanan Kepada Masyarakat",Barang/jasa,Barang,"1 Paket","Kecamatan Cinambo","Pekerjaan ini di laksanakan pada triwulan II dan III",APBD," 15000000",1.20.1.20.38.01.5.2.30.07.2.06.01,"Pengadaan Langsung",01-04-2016,30-09-2016,01-04-2016,30-09-2016
7297682,"Belanja modal Monitor +CCTV",63622000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Babakan Penghulu","Pekerjaan di laksanakan pada triwulan I",APBD," 63622000",1.20.1.20.38.05.01.13.5.2.3.27.05,"Pengadaan Langsung",26-02-2016,14-03-2016,15-03-2016,30-03-2016
7325175,"Belanja Command center",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 Paket","Kelurahan Sukamulya","Pekerjaan pada triwulan I",APBD," 20000000",1.20.1.20.38.03.01.13.5.2.3.27.05,"Pengadaan Langsung",16-02-2016,25-02-2016,25-02-2016,09-03-2016
