id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
2052082,"DINAS PERHUBUNGAN","Rehabilitasi / Pemeliharaan Terminal/ Pelabuhan",16000000,APBD,"Pemerintah Kota Bandung","DINAS PERHUBUNGAN",2014,"1 paket","kota bandung","konsultan pengawas 2 (WC)",APBD," 16000000",1.07.1.07.01.16.04.5.2.2.21.03,22-12-2014,25-12-2014
2051972,"DINAS PERHUBUNGAN","Sosialisasi Kebijakan di Bidang Perhubungan",800000000,APBD,"Pemerintah Kota Bandung","DINAS PERHUBUNGAN",2014,"1 paket","kota bandung","pembinaan sopir di kota Bandung",APBD," 800000000",1.07.1.07.01.15.04.5.2.2.21.07,12-12-2014,25-12-2014
2051961,"DINAS PERHUBUNGAN","Sosialisasi Kebijakan di Bidang Perhubungan",50000000,APBD,"Pemerintah Kota Bandung","DINAS PERHUBUNGAN",2014,"1 paket","kota bandung","penyusunan naskah akademik untuki pembuatan raperwal ",APBD," 50000000",1.07.1.07.01.15.04.5.2.2.21.01,12-12-2014,25-12-2014
