id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
672920,"DINAS KOMUNIKASI DAN INFORMATIKA","Rapat-Rapat Koordinasi dan Konsultasi ke Luar Daerah",175000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Perjalanan Dinas",APBD," 175000000",1.25.25.01.01.18,04-03-2014,10-12-2014
677028,"DINAS KOMUNIKASI DAN INFORMATIKA","Perencanaan dan Pengembangan Kebijakan Komunikasi dan Informasi",200000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Makanan Minuman Kegiatan",APBD," 200000000",1.25.25.01.15.07,04-03-2014,10-12-2014
672861,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan Alat Tulis Kantor",5000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Belanja Perangko",APBD," 5000000",1.25.25.01.01.10,04-03-2014,10-12-2014
684334,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyebarluasan Informasi Penyelenggaraan Pemerintahan Daerah",1000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Penggandaan,APBD," 1000000",1.25.25.01.18.02,04-03-2014,10-12-2014
683998,"DINAS KOMUNIKASI DAN INFORMATIKA","Pemyebarluasan Informasi Penyelenggaraan Pemerintahan Daerah",7000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Alat Tulis Kantor",APBD," 7000000",1.25.25.01.18.02,04-03-2014,10-12-2014
673093,"DINAS KOMUNIKASI DAN INFORMATIKA","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",90500000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan","Kota Bandung","Makanan Minuman",APBD," 90500000",1.25.25.01.15.02,04-03-2014,10-12-2014
672960,"DINAS KOMUNIKASI DAN INFORMATIKA","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",7500000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Alat Tulis Kantor",APBD," 7500000",1.25.25.01.15.02,04-03-2014,10-12-2014
676994,"DINAS KOMUNIKASI DAN INFORMATIKA","Perencanaan dan Pengembangan Kebijakan Komunikasi dan Informasi",1500000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Perangko,APBD," 1500000",1.25.25.01.15.07,04-03-2014,10-12-2014
682289,"DINAS KOMUNIKASI DAN INFORMATIKA","Pelatihan SDM dalam Bidang Komuni8kasi dan Informasi",22000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Makanan Minuman Pelatihan",APBD," 22000000",1.25.25.01.17.01,04-03-2014,10-12-2014
685619,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyebarluasan Informasi yang Bersifat Penyuluhan Bagi Masyarakat",50000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Perjalanan Dinas",APBD," 50000000",1.25.25.01.18.03,04-03-2014,10-12-2014
676957,"DINAS KOMUNIKASI DAN INFORMATIKA","Pengkajian dan Pengembangan Sistem Informasi",195000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"1 Paket",Bandung,"Naskah Akademik BUMD",APBD," 195000000",1.25.25.01.15.06,04-03-2014,04-03-2014
683879,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyebarluasan Informasi Pembangunan Daerah",5825000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Alat Tulis Kantor",APBD," 5825000",1.25.25.01.18.01,04-03-2014,10-12-2014
673109,"DINAS KOMUNIKASI DAN INFORMATIKA","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",100000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Sosialisasi,APBD," 100000000",1.25.25.01.15.02,04-03-2014,10-12-2014
672775,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan jasa Komunikasi Sumber Daya Air dan Listrik",5000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan","Kota Bandung","Belanja Alat Tulis Kantor",APBD," 5000000",1.25.25.01.01.02,04-03-2014,10-12-2014
673120,"DINAS KOMUNIKASI DAN INFORMATIKA","Pengadaan Alat Studio dan Komunikasi",5000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Alat Tulis Kantor",APBD," 5000000",1.25.25.01.15.05,04-03-2014,10-12-2014
672786,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan Jasa Komunikasi Sumber Daya Air dan Listrik",3780000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Langganan TV Berbayar",APBD," 3780000",1.25.25.01.01.02,04-03-2014,10-12-2014
672880,"DINAS KOMUNIKASI DAN INFORMATIKA","Cetak dan Penggandaan",5000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Penggandaan,APBD," 5000000",1.25.25.01.01.11,04-03-2014,10-12-2014
673050,"DINAS KOMUNIKASI DAN INFORMATIKA","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",120000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Pulsa Pasca Bayar",APBD," 120000000",1.25.25.01.15.02,04-03-2014,10-12-2014
684174,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyebarluasan Informasi Penyelenggaraan pemerintahan Daerah",21600000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"6 kali",Banngdu,"Paket Pengiriman",APBD," 21600000",1.25.25.01.18.02,04-03-2014,10-12-2014
676966,"DINAS KOMUNIKASI DAN INFORMATIKA","Pengkajian dan Pengembangan Sistem Informasi",495000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"1 Paket",Bandung,"Raperda Pembentukan BUMD",APBD," 495000000",1.25.25.01.15.06,04-03-2014,10-12-2014
673148,"DINAS KOMUNIKASI DAN INFORMATIKA","Pengadaan alat studio dan Komunikasi",10000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Makanan Minuman",APBD," 10000000",1.25.25.01.15.05,04-03-2014,10-12-2014
683355,"DINAS KOMUNIKASI DAN INFORMATIKA","Pelatihan SDM Dalam Bidang Komunikasi dan Informasi",10000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Makan Minum Kegiatan",APBD," 10000000",1.25.25.01.17.01,04-03-2014,10-12-2014
677011,"DINAS KOMUNIKASI DAN INFORMATIKA","Perencanaan dan Pengembangan Kebijakan Komunikasi dan Informasi",14325000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Penggandaan,APBD," 14325000",1.25.25.01.15.07,04-03-2014,10-12-2014
677001,"DINAS KOMUNIKASI DAN INFORMATIKA","Perencanaan dan Pengembangan Kebijakan Komunikasi dan Informasi",8000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Cetak,APBD," 8000000",1.25.25.01.15.07,04-03-2014,10-12-2014
672799,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",21000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Listrik,APBD," 21000000",1.25.25.01.01.02,04-03-2014,10-12-2014
685430,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyebarluasan Informasi yang Bersifat Penyuluhan Bagi Masyarakat",1000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,Penggandaan,APBD," 1000000",1.25.25.01.18.03,04-03-2014,10-12-2014
677045,"DINAS KOMUNIKASI DAN INFORMATIKA","Perencanaan dan Pengembanagn Kebijakan Komunikasi dan Informasi",165000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Jasa Tenaga Ahli / Narasumber",APBD," 165000000",1.25.25.01.15.07,04-03-2014,10-12-2014
672937,"DINAS KOMUNIKASI DAN INFORMATIKA","Bimbingan Teknis Implementasi Peraturan Perundang-Undangan",55000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Diklat / Seminar",APBD," 55000000",1.25.25.01.05.03,04-03-2014,10-12-2014
672850,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",42000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Pemuatan Press release",APBD," 42000000",1.25.25.01.01.02,04-03-2014,10-12-2014
672906,"DINAS KOMUNIKASI DAN INFORMATIKA","Penyediaan Makanan dan Minuman",115000000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"12 Bulan",Bandung,"Makanan Minuman",APBD," 115000000",1.25.25.01.01.17,04-03-2014,10-12-2014
677072,"DINAS KOMUNIKASI DAN INFORMATIKA","Monitoring Evaluasi dan Pelaporan",49500000,APBD,"Pemerintah Kota Bandung","DINAS KOMUNIKASI DAN INFORMATIKA",2014,"1 kali",Bandung,"Perjalanan Dinas Luar Daerah",APBD," 49500000",1.25.25.01.15.08,04-03-2014,10-12-2014
