id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
4046525,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup LPM",720000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja alat tulis kantor untuk proposal kerjasama Faslitasi Pemberdayaan Lingkup LPM ",APBD," 720000",1.22.1.20.35.22.04.5.2.2.01.01,02-01-2015,31-12-2016
3596378,"KECAMATAN BANDUNG KIDUL","Fasilitasi peningkatan pemerintahan umum kecamatan dan kelurahan(Belanja cetak)",15750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Fasilitasi peningkatan pemerintahan umum kecamatan dan kelurahan(Belanja cetak)",APBD," 15750000",1.20.1.20.35.01.30.05.5.2.2.06.02,02-01-2015,31-12-2016
4025477,"KECAMATAN BANDUNG KIDUL","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",1000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Belanja penggandaan Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",APBD," 1000000",1.20.1.20.35.30.03.5.2.2.06.02,02-01-2015,31-12-2016
3596204,"KECAMATAN BANDUNG KIDUL","Fasilitasi peningkatan pemerintahan umum kecamatan dan kelurahan(Belanja ATK)",3090000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Fasilitasi peningkatan pemerintahan umum kecamatan dan kelurahan(Belanja ATK)",APBD," 3090000",1.20.1.20.35.01.30.05.5.2.2.01.01,02-01-2015,31-12-2016
3851610,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Pelayanan kepada Masyarakat",500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Belanja Penggandaan Keg.Pelayanan Kel.Mengger",APBD," 500000",1.20.1.20.35.30.07.5.2.2.06.02,02-01-2015,31-12-2016
3984374,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemberdayaan Lingkup PKK",5000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.wates,"Belanja Mamin Kegiatan Hari Kesatuan Gerak PKK dan Binwil Fasilitasi Pemberdayaan Lingkup PKK",APBD," 5000000",1.22.1.20.35.22.02.5.2.2.11.05,02-01-2015,31-12-2016
4038571,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup Karang Taruna",5000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Batununggal,"Sosialisasi K-3 (lingkungan,penanganan sampah,penghijauan)",APBD," 5000000",1.22.1.20.35.22.03.5.2.2.11.05,02-01-2015,31-12-2016
3941461,"KECAMATAN BANDUNG KIDUL","Fasilitasi Peningkatan Perekonomian Masyarakat Kec. Kelurahan",250000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan ",Kel.Wates,"Belanja Penggandaan Fasilitasi Peningkatan Perekonomian Masyarakat Kec. Kelurahan",APBD," 250000",1.20.1.20.35.30.01.5.2.2.06.02,02-01-2015,31-12-2016
3548689,"KECAMATAN BANDUNG KIDUL","Pembinaan kinerja aparatur (Belanja perjalanan dinas dalam daerah)",3600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Belanja perjalanan dinas dalam daerah Kecamatan",APBD," 3600000",1.20.1.20.35.01.05.04.5.2.2.15.01,02-01-2015,31-12-2016
3545766,"KECAMATAN BANDUNG KIDUL","Penyediaan peralatan rumah tangga (pengisian tabung gas)",1440000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Pengisian tabung gas",APBD," 1440000",1.20.1.20.35.01.01.14.5.2.2.01.08,02-01-2015,31-12-2016
3596009,"KECAMATAN BANDUNG KIDUL","Peningkatan kualitas penanganan ketentraman dan ketertiban tingkat kecamatan dan kelurahan(Belanja makanan dan minuman kegiatan)",21375000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","Peningkatan kualitas penanganan ketentraman dan ketertiban tingkat kecamatan dan kelurahan(Belanja makanan dan minuman kegiatan)",APBD," 21375000",1.20.1.20.35.01.30.04.5.2.2.11.04,02-01-2015,31-12-2016
3871507,"KECAMATAN BANDUNG KIDUL","Faslitasi Pemberdayaan Lingkup RW",3375000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Mengger,"Sosialisasi Bank Sampah RW 05 Kel.Mengger",APBD," 3375000",1.20.1.20.35.22.01.5.2.2.11.05,02-01-2015,31-12-2016
3548503,"KECAMATAN BANDUNG KIDUL","Pemeliharaan rutin/berkala kendaraan dinas/operasional (belanja bahan bakar/gas/pelumas kendaraan dinas/operasional)",268560000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan","Kecamatan Bandung Kidul","belanja bahan bakar/gas/pelumas kendaraan dinas/operasional",APBD," 268560000",1.20.1.20.35.01.02.24.5.2.2.05.03,02-01-2015,31-12-2016
4047600,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemberdayaan Lingkup LPM",2000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"1 Kegiatan",Kel.Batununggal,"Belanja Mamin Kegiatan Pelatihan pemberian makanan tambahan",APBD," 2000000",1.22.1.20.35.22.04.5.2.2.11.05,02-01-2015,31-12-2016
4047539,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemderdayaan Lingkup LPM",7000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"1 Kegiatan",Kel.Batununggal,"Belanja mamin Kegiatan Penyuluhan tentang sampah",APBD," 7000000",1.22.1.20.35.22.04.5.2.2.11.05,02-01-2015,31-12-2016
3984650,"KECAMATAN BANDUNG KIDUL","Fasilitasi Pemberdayaan Lingkup Karang Taruna",10000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KIDUL",2015,"12 Bulan",Kel.Wates,"Belanja sewa sound system, panggung,kursi dan tenda Fasilitasi Pemberdayaan Lingkup Karang Taruna",APBD," 10000000",1.22.1.20.35.22.03.5.2.2.10.07,02-01-2015,31-12-2016
