lokasi,nama_komoditas,2015-07-01,2015-07-02,2015-07-03,2015-07-04,2015-07-05,2015-07-06,2015-07-07,2015-07-08,2015-07-09,2015-07-10,2015-07-11,2015-07-12,2015-07-13,2015-07-14,2015-07-15,2015-07-16,2015-07-17,2015-07-18,2015-07-19,2015-07-20,2015-07-21,2015-07-22,2015-07-23,2015-07-24,2015-07-25,2015-07-26,2015-07-27,2015-07-28,2015-07-29,2015-07-30,2015-07-31
"Pasar Andir","Cabe Rawit",28000,28000,28000,0,0,28000,28000,28000,28000,35000,0,0,35000,35000,35000,0,0,0,0,0,0,80000,80000,80000,0,0,60000,60000,60000,60000,0
"Pasar Andir","Kacang Tanah",25000,25000,25000,0,0,25000,25000,25000,25000,25000,0,0,28000,28000,28000,0,0,0,0,0,0,28000,28000,28000,0,0,28000,28000,28000,28000,0
"Pasar Andir","Ubi Kayu",3000,3000,3000,0,0,3000,3000,3000,3000,3000,0,0,3000,3000,3000,0,0,0,0,0,0,3000,3000,3000,0,0,3000,3000,3000,3000,0
"Pasar Andir","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir",Jagung,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,0,0,0,0,0,0,7000,7000,7000,0,0,7000,7000,7000,7000,0
"Pasar Andir","Ikan Olahan",45000,45000,45000,0,0,50000,50000,45000,45000,45000,0,0,45000,45000,45000,0,0,0,0,0,0,45000,45000,45000,0,0,45000,45000,45000,45000,0
"Pasar Andir","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Andir","Minyak Goreng Curah",11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,0,0,0,0,0,0,11000,11000,11000,0,0,11000,11000,11000,11000,0
"Pasar Andir","Daging Ayam Kampung",50000,50000,50000,0,0,50000,50000,50000,50000,50000,0,0,50000,50000,50000,0,0,0,0,0,0,60000,60000,60000,0,0,60000,60000,60000,60000,0
"Pasar Andir","Telur Ayam Kampung",40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,0,0,0,0,0,0,40000,40000,40000,0,0,40000,40000,40000,40000,0
"Pasar Andir","Susu Kental Manis Merk Bendera",9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,0,0,0,0,0,0,9500,9500,9500,0,0,9500,9500,9500,9500,0
