id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
5630496,"Belanja Pemeliharaan Taman",52250115,"Pengadaan Langsung","APBD,","Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyediaan Jasa Kebersihan Kantor",Barang/jasa,Barang,"1 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 52250115",1.14.1.14.01.01.08,"Pengadaan Langsung",01-04-2016,08-04-2016,11-04-2016,22-04-2016
7137705,"Bahan untuk pelatihan teknis otomotif mobil",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,Barang,"2 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 30000000",1.14.1.14.01.01.15.06.5.2.2.02.07,"Pengadaan Langsung",25-01-2016,18-11-2016,01-02-2016,09-12-2016,"Belanja Bahan Percontohan (sample) Pelatihan (5965556) "
6415909,"Belanja sewa gedung/kantor/tempat",4500000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,"Jasa Lainnya","1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 4500000",1.14.1.14.01.15.06.5.2.2.07.02,"Penunjukan Langsung",24-03-2016,01-04-2016,04-04-2016,26-04-2016
6416288,"Belanja sewa gedung/kantor/tempat",4500000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,"Jasa Lainnya","1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 4500000",1.14.1.14.01.15.06.5.2.2.07.02,"Penunjukan Langsung",25-07-2016,29-07-2016,01-08-2016,24-08-2016
6417886,"Belanja Makanan dan Minuman Kegiatan",14000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,"Jasa Lainnya","1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 14000000",1.14.1.14.01.15.06.5.2.2.11.05,"Pengadaan Langsung",24-08-2016,31-08-2016,01-09-2016,24-09-2016
5664050,"Belanja Jasa Konsultansi Perencanaan",50000000,"Pengadaan Langsung","APBD,","Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyusunan Data Base Tenaga Kerja Daerah",Barang/jasa,"Jasa Konsultansi","1 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 50000000",1.14.1.14.01.15.01,"Pengadaan Langsung",28-03-2016,01-04-2016,12-04-2016,12-04-2016
7125227,"Bahan Pelatihan Service HP",12400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pengembangan Kelembagaan Produktivitas dan Pelatihan Kewirausahaan",Barang/jasa,Barang,"2 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 12400000",1.14.1.14.01.01.16.05.5.2.2.02.07,"Pengadaan Langsung",01-02-2016,11-11-2016,08-02-2016,25-11-2016,"Belanja Bahan Sample/Percontohan (5665913) "
5948215,"Belanja Makanan dan Minuman Kegiatan",35500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyebarluasan informasi bursa tenaga kerja",Barang/jasa,"Jasa Lainnya","2 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 35500000",1.14.1.14.01.16.02.5.2.2.11.04,"Pengadaan Langsung",04-04-2016,21-11-2016,11-04-2016,05-12-2016
5902604,"belanja sewa gedung/kantor/tempat",60000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyebarluasan informasi bursa tenaga kerja",Barang/jasa,"Jasa Lainnya","2 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 60000000",1.14.1.14.01.16.01.5.2.2.07.02,"Penunjukan Langsung",04-04-2016,08-12-2016,11-04-2016,12-12-2016
7137745,"Bahan untuk pelatihan teknisi las listrik",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,Barang,"2 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 30000000",1.14.1.14.01.01.15.06.5.2.2.02.07,"Pengadaan Langsung",25-01-2016,18-11-2016,01-02-2016,09-12-2016,"Belanja Bahan Percontohan (sample) Pelatihan (5965556) "
5665386,"Belanja ATK",71680000,"Pengadaan Langsung","APBD,","Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pengembangan Kelembagaan Produktivitas dan Pelatihan Kewirausahaan",Barang/jasa,Barang,"4 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 71680000",1.14.1.14.01.16.05,"Pengadaan Langsung",01-02-2016,11-11-2016,08-02-2016,18-11-2016
5948867,"Belanja bahan percontohan (sample)",66000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pemberian Fasilitasi dan Mendorong sistem Pendanaan Pelatihan Berbasis Masyarakat",Barang/jasa,Barang,"3 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 66000000",1.14.1.14.01.16.02.5.2.2.02.06,"Pengadaan Langsung",25-01-2016,06-06-2016,01-02-2016,13-06-2016
5630009,"Belanja Alat Tulis Kantor",70717680,"Pengadaan Langsung","APBD,","Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyediaan Alat Tulis Kantor",Barang/jasa,Barang,"1 paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 70717680",1.14.1.14.01.01.01,"Pengadaan Langsung",25-01-2016,29-01-2016,01-02-2016,05-02-2016
5947870,"belanja sewa tenda",54000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyebarluasan informasi bursa tenaga kerja",Barang/jasa,"Jasa Lainnya","2 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 54000000",1.14.1.14.01.16.02.5.2.2.10.05,"Pengadaan Langsung",04-04-2016,07-12-2016,11-04-2016,05-12-2016
8398793,"Belanja Cetak dan Desain Logo BIMMA",19500000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Penyusunan Data Base Tenaga Kerja Daerah",Barang/jasa,"Jasa Lainnya","1 paket","Dinas Tensga Kerja Kota Bandung","Sesuai kebutuhan",APBDP," 19500000",1.14.1.14.01.15.01.5.2.2.06.01,"Pengadaan Langsung",02-12-2016,05-12-2016,05-12-2016,09-12-2016
5983586,"Belanja Cetak",8000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,"Jasa Lainnya","1 paket","Dinas Tenaga Kerja Kota Bandung ","sesuai kebutuhan",APBD," 8000000",1.14.1.14.01.15.06.5.2.2.06.01,"Pengadaan Langsung",01-02-2016,09-02-2016,09-02-2016,19-02-2016
6417236,"Belanja Makanan dan Minuman Kegiatan",14000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja",Barang/jasa,"Jasa Lainnya","1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai kebutuhan",APBD," 14000000",1.14.1.14.01.15.06.5.2.2.11.05,"Pengadaan Langsung",24-03-2016,01-04-2016,04-04-2016,26-04-2016
5950788,"Bahan baku bangunan",33000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Perluasan Kesempatan Kerja",Barang/jasa,Barang,"3 paket","Dinas Tenaga Kerja Kota Bandung","sesuai kebutuhan",APBD," 33000000",1.14.1.14.01.16.02.5.2.2.02.01,"Pengadaan Langsung",04-04-2016,05-12-2016,11-04-2016,12-12-2016
6301928,"Belanja Dokumentasi",16000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pendidikan dan Pelatihan Keterampilan bagi Pencari Kerja",Barang/jasa,Barang,"1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 16000000",1.14.1.14.01.15.06.5.2.2.01.02,"Penunjukan Langsung",26-09-2016,30-09-2016,03-10-2016,27-10-2016
7125981,"Nasi Dus",284229000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Pengembangan Kelembagaan Produktivitas dan Pelatihan Kewirausahaan",Barang/jasa,"Jasa Lainnya","8 paket","Dinas Tenaga kerja Kota Bandung","Sesuai kebutuhan",APBD," 284229000",1.14.1.14.01.01.16.05.5.2.2.11.05,"Pengadaan Langsung",01-02-2016,11-11-2016,15-02-2016,25-11-2016,"Belanja makanan dan minuman kegiatan (7086220) "
6427600,"Belanja ATK Pengawasan Norma ",27000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Sosialisasi Berbagai Peraturan Pelaksanaan Tentang Ketenagakerjaan",Barang/jasa,Barang,"1 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 27000000",1.14.1.14.01.17.04.5.2.2.01.01,"Pengadaan Langsung",04-04-2016,16-09-2016,04-04-2016,30-09-2016
6495669,"Belanja Mamin Pembinaan Hubungan Industrial",60000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS TENAGA KERJA",2016,"Fasilitasi Penyelesaian Prosedur Penyelesaian Perselisihan Hubungan Industrial",Barang/jasa,"Jasa Lainnya","4 Paket","Dinas Tenaga Kerja Kota Bandung","Sesuai Kebutuhan",APBD," 60000000",1.14.1.14.01.17.02.5.2.2.11.02,"Pengadaan Langsung",01-03-2016,18-11-2016,14-03-2016,30-12-2016
