lokasi,nama_komoditas,2017-05-01,2017-05-02,2017-05-03,2017-05-04,2017-05-05,2017-05-06,2017-05-07,2017-05-08,2017-05-09,2017-05-10,2017-05-11,2017-05-12,2017-05-13,2017-05-14,2017-05-15,2017-05-16,2017-05-17,2017-05-18,2017-05-19,2017-05-20,2017-05-21,2017-05-22,2017-05-23,2017-05-24,2017-05-25,2017-05-26,2017-05-27,2017-05-28,2017-05-29,2017-05-30,2017-05-31
"Pasar Andir","Beras Medium",0,10000,10000,10000,10000,0,0,10000,10000,10000,0,10000,0,0,0,10000,10000,10000,10000,0,0,10000,0,10000,0,0,0,0,10000,10000,0
"Pasar Andir","Cabe Merah",0,30000,30000,30000,30000,0,0,50000,50000,50000,0,50000,0,0,0,55000,55000,55000,55000,0,0,55000,0,55000,0,0,0,0,30000,30000,0
"Pasar Andir","Bawang Merah",0,30000,30000,30000,30000,0,0,30000,30000,30000,0,30000,0,0,0,30000,30000,30000,30000,0,0,32000,0,32000,0,0,0,0,30000,30000,0
"Pasar Andir","Daging Ayam Ras",0,30000,30000,30000,30000,0,0,32000,32000,32000,0,32000,0,0,0,34000,34000,34000,34000,0,0,34000,0,34000,0,0,0,0,34000,34000,0
"Pasar Andir","Telur Ayam Ras",0,20000,20000,20000,20000,0,0,21000,21000,21000,0,21000,0,0,0,22000,22000,22000,22000,0,0,22000,0,22000,0,0,0,0,22000,22000,0
"Pasar Andir","Daging Sapi",0,120000,120000,120000,120000,0,0,120000,120000,120000,0,120000,0,0,0,120000,120000,120000,120000,0,0,120000,0,120000,0,0,0,0,120000,120000,0
"Pasar Andir","Minyak Goreng",0,14500,14500,14500,14500,0,0,14500,14500,14500,0,14500,0,0,0,14500,14500,14500,14500,0,0,14500,0,14500,0,0,0,0,14500,14500,0
"Pasar Andir","Gula Pasir",0,15000,15000,15000,15000,0,0,15000,15000,15000,0,15000,0,0,0,15000,15000,15000,15000,0,0,15000,0,15000,0,0,0,0,15000,15000,0
"Pasar Andir",Kentang,0,12000,12000,12000,12000,0,0,15000,15000,15000,0,15000,0,0,0,15000,15000,15000,15000,0,0,15000,0,15000,0,0,0,0,15000,15000,0
"Pasar Andir",Kedelai,0,11000,11000,11000,11000,0,0,11000,11000,11000,0,11000,0,0,0,11000,11000,11000,11000,0,0,11000,0,11000,0,0,0,0,11000,11000,0
