id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
1030694,"pengadaan proyektor film",9000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan peralatan aparatur",Modal,Barang,"1 paket","kelurahan cikawao","tersedianya peralatan kantor yang memadai",APBD," 9000000","1.20.1.20.26.02,12.5.2.3.16.03","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030766,"pengadaan kulkas",2000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan mebeleur",Modal,Barang,"1 unit","kelurahan mallabar","tersedianya mebeler kelurahan yang memadai",APBD," 2000000","1.20.1.20.26.02,12.5.2.3.14.05","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1015000,"pengadaan notebook",7500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 paket","kelurahan lingkar selatan","belanja modal pengadaan notebook",APBD," 7500000",1.20.1.20.26.02.07.5.2.3.12.03,"Penunjukan Langsung",24-03-2014,31-08-2014,24-03-2014,31-08-2014
1030923,"pengadaan pesawat tv,radio/tape dan monitor pamantaw",15000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan peralatan aparatur",Modal,Barang,"1 paket","kelurahan paledamg","tersedianya peralatan aparatuer yang memadai",APBD," 15000000","1.20.1.20.26.02,12.5.2.3.11.13","Penunjukan Langsung",26-03-2014,30-06-2014,26-03-2014,30-06-2014
972756,"peningkatan sarana dan prasarana aparatur",36000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 paket","kecamatan lengkong","belanja modal pengadaan camera",APBD," 36000000",1.20.1.20..26.02.12.5.2.3.16.01,"Penunjukan Langsung",20-03-2014,30-04-2014,20-03-2014,30-04-2014
1015337,"meningkatnya kinerja pelayanan",1000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan meubeuler",Modal,Barang,"4 unit","kelurahan burangrang","belanja modal pengadaan kursi kerja",APBD," 1000000",1.20.1.20.26.02.10.5.2.3.13.04,"Penunjukan Langsung",24-03-2014,30-04-2014,24-03-2014,30-04-2014
1030862,"pengadaan printer",1500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan turangga","tersedianya peralatan yang memadai",APBD," 1500000","1.20.1.20.26.02,12.5.2.3.12.04","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030932,"pengadaan PC",18500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan paledang","tersedianya peralatan yang memadai",APBD," 18500000","1.20.1.20.26.02,12.5.2.3.12.03","Penunjukan Langsung",25-03-2014,30-06-2014,25-03-2014,30-06-2014
972752,"peningkatan sarana dan prasarana aparatur",2500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 paket","kecamatan lengkong","belanja modal pengadaan printer",APBD," 2500000",1.20.1.20..26.02.12.5.2.3.12.04,"Penunjukan Langsung",20-03-2014,01-05-2014,20-03-2014,01-05-2014
829305,"belanja modal pengadaan almari",13000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur ",Modal,Barang,"4 unit","kecamatan lengkong","terpenuhinya peralatan gedung kantor yang memadai",APBD," 13000000",1.20.1.20.26.02.12.5.2.3.11.02,"Pengadaan Langsung",07-03-2014,31-08-2014,07-03-2014,31-08-2014
1015013,"pengadaan perlengkapan komputer",1500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 paket","kelurahan lingkar selatan","belanja modal pengadaan peralatan komputer",APBD," 1500000",1.20.1.20.26.02.07.5.2.3.12.09,"Penunjukan Langsung",24-03-2014,31-08-2014,24-03-2014,31-08-2014
1030938,"pengadaan printer",2000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan paledang","tersedianya peralatan yang memadai",APBD," 2000000","1.20.1.20.26.02,12.5.2.3.12.04","Penunjukan Langsung",25-03-2014,30-06-2014,25-03-2014,30-06-2014
1014059,"belanja modal pengadaan AC/kipas",5000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 unit","kelurahan cijagra","belanja modal pengadaan AC/kipas",APBD," 5000000",1.20.1.20.26.02.12.5.2.3.11.12,"Penunjukan Langsung",24-03-2014,31-08-2014,01-05-2014,31-08-2014
1014200,"pengadaan printer",2000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 unit","kelurahan cijagra","belanja modal pengadaan printer",APBD," 2000000",1.20.1.20.26.02.12.5.2.3.12.04,"Penunjukan Langsung",24-03-2014,31-08-2014,01-05-2014,31-08-2014
1030792,"pengadaan printer",3000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan malabar","pengadaan printer",APBD," 3000000","1.20.1.20.26.02,12.5.2.3.12.04","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030906,"pengadaan mesin absen",3000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan paledang","tersedianya peralatan yang memadai",APBD," 3000000","1.20.1.20.26.02,12.5.2.3.10.15","Penunjukan Langsung",26-03-2014,30-04-2014,26-03-2014,30-06-2014
972675,"peningkatan sarana dan prasarana aparatur",2500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"3 unit","kecamatan lengkong","belanja modal pengadaan filling kabinet",APBD," 2500000",1.20.1.20..26.02.12.5.2.3.11.04,"Penunjukan Langsung",20-03-2014,01-05-2014,20-03-2014,01-05-2014
1030891,"pengadaan gordein",9500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan mebeler",Modal,Barang,"1 paket","kelurahan turangga","tersedianya peralatan yang memadai",APBD," 9500000","1.20.1.20.26.02,10.5.2.3.11.20","Penunjukan Langsung",26-03-2014,30-04-2014,26-03-2014,30-04-2014
1030757,"pengadaan kursi petugas pelayanan dan kursi pelayanan stainles",8000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan mebeleur",Modal,Barang,"2 paket","kelurahan malabar","tersedianya mebeleur kelurahan yang memadai",APBD," 8000000","1.20.1.20.26.02,10.5.2.3.13.04","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
972793,"optimalisasi pemanpaatan teknologi informasi",40000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"penyusunan sistem informasi terhadap layanan publik",Modal,Barang,"1 paket","kecamatan lengkong","belanja modal pengadaan komputer mainframe/server",APBD," 40000000",1.20.1.20..26.23.01.5.2.3.12.01,"Penunjukan Langsung",20-03-2014,30-04-2014,20-03-2014,30-04-2014
1014975,"pengadaan peralatan dapur",500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan gedung kanrtor",Modal,Barang,"1 paket","kelurahan lingkar seatan","belanja modal pengadaan piring/gelas/sendok/garpu/pisau ",APBD," 500000",1.20.1.20.26.02.07.5.2.3.14.07,"Penunjukan Langsung",24-03-2014,31-08-2014,24-03-2014,31-08-2014
1014953,"pengadaan kipas angin",1000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan gedung kantor",Modal,Barang,"1 unit","kelurahan lingkar selatan","belanja pengadaan kipas angin",APBD," 1000000",1.20.1.20.26.02.07.5.2.3.11.12,"Penunjukan Langsung",24-03-2014,31-08-2014,24-03-2014,31-08-2014
1030667,"pengadaan printer",2000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"belanja modal pengadaan printer",Modal,Barang,"1 paket","kelurahan cikawao","terpenuhinya peralatan kerja sesuai kebutuhan",APBD," 2000000","1.20.1.20.26.02,12.5.2.3.12.04","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030898,"pengadaan kursi rapat",7500000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan mebeleur",Modal,Barang,"1 paket","kelurahan turangga","tersedianya peralatan yang memadai",APBD," 7500000","1.20.1.20.26.02,10.5.2.3.13.05","Penunjukan Langsung",26-03-2014,30-04-2014,26-03-2014,30-04-2014
1030936,"pengadaan notebook",10000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan peralatan aparatur",Modal,Barang,"1 paket","kelurahan paledang","tersedianya peralatan yang memadai",APBD," 10000000","1.20.1.20.26.02,12.5.2.3.12.03","Penunjukan Langsung",25-03-2014,30-06-2014,25-03-2014,30-06-2014
1030683,"belanja modal handycam",3000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan cikawao","tersedianya peralatan kantor yang memadai",APBD," 3000000","1.20.1.20.26.02,12.5.2.3.16.02","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030673,"pengadaan dispenser",2000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"belanja modal pengadaan dispenser",Modal,Barang,"1 paket","kelurahan cikawao","terpenuhinya peralatan kantor yang memadai",APBD," 2000000","1.20.1.20.26.02,12.5.2.3.14.04","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
1030913,"pengadaan foto presiden dan wakil",350000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan peralatan aparatur",Modal,Barang,"1 paket","kelurahan paledang","tersedianya peralatan yang memadai",APBD," 350000","1.20.1.20.26.02,12.5.2.3.11.09","Penunjukan Langsung",26-03-2014,30-06-2014,26-03-2014,30-06-2014
972806,"optimalisasi pemanpaatan teknologi informasi",10000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"penyusunan sistem informasi terhadap pelayanan publik",Modal,Barang,"1 paket","kecamatan lengkong","pengadaan peralatan jaringan komputer",APBD," 10000000",1.20.1.20..26.23.01.5.2.3.12.10,"Penunjukan Langsung",20-03-2014,30-04-2014,20-03-2014,30-04-2014
972783,"peningkatan sarana dan prasarana aparatur",196400000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"rehabilitasi sedang/berat gedung kantor",Modal,Barang,"1 paket","kecamatan lengkong","belanja modal pengadaan konstruksi/pembelian gedung kantor",APBD," 196400000",1.20.1.20..26.02.42.5.2.3.26.01,"Penunjukan Langsung",01-05-2014,31-08-2014,01-05-2014,31-08-2014
1015029,"pengadaan kamera",10000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 paket","kelurahan lingkar selatan","belanja modal pengadaan kamrera",APBD," 10000000",1.20.1.20.26.02.07.5.2.3.16.01,"Penunjukan Langsung",24-03-2014,31-08-2014,24-03-2014,31-08-2014
1030855,"pengadaan notebook",12000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN LENGKONG",2014,"pengadaan perlengkapan aparatur",Modal,Barang,"1 paket","kelurahan turangga","tersedianya peralatan yang memadai",APBD," 12000000","1.20.1.20.26.02,12.5.2.3.12.03","Penunjukan Langsung",25-03-2014,30-04-2014,25-03-2014,30-04-2014
