id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
1209214,"Belanja pemeliharaan bangunan di Kel. lebak gede TA.2014 (02.22)",14000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Pemeliharaan rutin/berkala gedung kantor ",Barang/jasa,"Pekerjaan Konstruksi","1 paket","Kel. Lebak Gede",-,APBD," 14000000",1.20.15.02.22.5.2,"Pengadaan Langsung",17-04-2014,19-12-2014,17-04-2014,19-12-2014
1211734,"Belanja jasa konsultasi perencanaan dan jasa konsultasi evaluasi/pengawasan",70000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Jasa Konsultansi","2 paket","Kel. Sadang Serang",-,APBD," 70000000",1.20.15.02.42.5.2,"Pengadaan Langsung",17-04-2014,30-06-2014,17-04-2014,30-06-2014
1291344,"Belanja modal Pengadaan komputer/PC Kel. Lebak Siiwangi TA.2014 (01.13)",5000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 unit","Kel. Lebak Siliwangi",-,APBD," 5000000",1.20.15.01.13.5.2,"Penunjukan Langsung",28-04-2014,19-12-2014,28-04-2014,19-12-2014
1290642,"Belanja peralatan kebersihan dan bahan pembersih Kel. Dago TA. 2014 (30.03)",40000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Peningkatan Infrastuktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kel. Dago",-,APBD," 40000000",1.20.15.30.03.5.2,"Penunjukan Langsung",28-04-2014,19-12-2014,28-04-2014,19-12-2014
1208804,"Belanja peralatan kebersihan dan bahan pembersih di Kel. Cipaganti TA.2014 (30.03)",40000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Fasilitasi Peningkatan Infrastruktur dan lingkungan hidup tingkat Kecamatan dan kelurahan ",Barang/jasa,Barang,"4 paket","Kel. Cipaganti",-,APBD," 40000000",1.20.15.30.03.5.2,"Pengadaan Langsung",17-04-2014,19-12-2014,17-04-2014,19-12-2014
1291602,"Belanja modal pengadaan Mic Conference dan Sound System Kel. Lebak Siliwangi TA.2014 (01.13)",7000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Penyediaana peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kel. Lebak Siliwangi",-,APBD," 7000000",1.20.15.01.13.5.2,"Penunjukan Langsung",28-04-2014,19-12-2014,28-04-2014,19-12-2014
1205216,"Belanja Alat Tulis Kantor Kec. Coblong TA.2014",24000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Penyediaan Alat Tulis Kantor",Barang/jasa,Barang,"1 tahun","Kecamatan Coblong, Jl. Sangkuriang No. 10 A Bandung","Belanja Alat Tulis Kantor Kec. Coblong TA.2014",APBD," 24000000",1.20.15.01.10.5.2,"Pengadaan Langsung",17-04-2014,19-12-2014,17-04-2014,19-12-2014
1205660,"Belanja pakaian dinas harian (PDH dan pakaian batik tradisional Kec. Coblong TA.2014",84000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"2 paket","Kec. Coblong",-,APBD," 84000000",1.20.15.03.02.5.2,"Penunjukan Langsung",17-04-2014,30-06-2014,17-04-2014,30-06-2014
1272153,"Belanja perjalanan dinas luar daerah Kelurahan Dago TA. 2014 (01.18)",5000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Rapat-rapat koordinasi dan konsultasi ke luar daerah",Barang/jasa,"Jasa Lainnya","1 tahun","Kelurahan Dago",-,APBD," 5000000",1.20.15.01.18.5.2,"Penunjukan Langsung",25-04-2014,19-12-2014,25-04-2014,19-12-2014
1273045,"Belanja pemeliharaan bangunan pelaburan gedung kantor Kel. Lebak Siliwangi TA.2014 (02.22)",14000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN COBLONG",2014,"Pemeliharaan rutin/berkala gedung kantor",Barang/jasa,"Jasa Lainnya","1 paket","Kel. Lebak Siliwangi",-,APBD," 14000000",1.20.15.02.22.5.2,"Penunjukan Langsung",25-04-2014,19-12-2014,25-04-2014,19-12-2014
