id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
915869,"Belanja Jasa Konsultansi Evaluasi/Pengawasan Rehab keluarahan babakan Tarogong",3500000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Pemeliharaan Rutin/Berkala Gedung Kantor",Barang/jasa,"Jasa Konsultansi","1 paket","Kelurahan Babakan Tarogong","Evaluasi pemeliharaan gedung kantor",APBD," 3500000","1.20.1.20.21.02.22.5,2,2,21,03","Pengadaan Langsung",01-07-2014,06-07-2014,08-07-2014,31-07-2014
915465,"Belanja pemeliharaan pengecatan/pelaburan gedung kantor",44553500,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Pemeliharaan Rutin/Berkala Gedung Kantor",Barang/jasa,"Pekerjaan Konstruksi","12 bulan","Kelurahan Jamika","Peningkatan sarana prasarana aparatur",APBD," 44553500",1.20.1.20.21.02.22,"Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
946438,"Pengadaan Komputer/PC",8800000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Penyediaan Peralatan dan Perlengkapan Kantor ",Modal,Barang,"1 paket","Kelurahan Kopo","Pelayanan administrasi perkantoran",APBD," 8800000",1.20.1.20.21.01.13.5.2.3.12.02,"Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
946691,"Pengadaan tablet",10000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 unit","Kelurahan Sukaasih","Pelayanan administrasi perkantoran",APBD," 10000000","1.20.1.20.21.01.13.5,2,3,17,01","Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
946339,"Belanja Bahan Pangan/Sandang untuk Posyandu",24000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Asih","Meningkatkan semangat kader posyandu",APBD," 24000000",1.20.1.20.21.30.02.5.2.2.08,"Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
946720,"Pemeliharaan Taman Kantor Kelurahan",45000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Pemeliharaan Rutin/Berkala Gedung Kantor",Barang/jasa,"Pekerjaan Konstruksi","1 Keg","Kelurahan Sukaasih","Peningkatan sarana dan prasarana aparatur",APBD," 45000000",1.20.1.20.21.02.22.5.2.2.20.06,"Pengadaan Langsung",01-05-2014,08-05-2014,18-05-2014,30-05-2014
1004536,"pembuatan dan perubahan partisi ruangan pelayanan  ",50000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Pemeliharaan Riutin/Berkala Gedung Kantor",Modal,"Pekerjaan Konstruksi","1 Paket","Kelurahan Babakan Tarogong ","Peningkatan sarana dan prasaran ",APBD," 50000000",1.20.1.20.21.02.22.5.2.3.26.01,"Pengadaan Langsung",03-03-2014,18-03-2014,02-04-2014,30-05-2014
901070,"Belanja Modal Pengadaan Kursi Rapat",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 paket","Kecamatan Bojongloa Kaler","Pelayanan administrasi perkantoran",APBD," 25000000",1.20.1.20.21.01.13.5.2.3.13.05,"Pengadaan Langsung",01-07-2014,08-07-2014,09-07-2014,30-07-2014
901345,"Belanja Bahan Pangan/Sandang",60000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kecamatan Bojongloa Kaler","Peningkatan kualitas kehidupan kemasyarakatan",APBD," 60000000",1.20.1.20.21.30.02.5.2.2.02.08,"Pengadaan Langsung",01-07-2014,08-07-2014,09-07-2014,31-07-2014
915757,"Belanja Modal Pengadaan Printer",3000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 paket","Kelurahan Babakan Tarogong","Pelayanan administrasi perkantoran",APBD," 3000000",1.20.1.20.21.01.13.5.2.3.12.04,"Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
946230,"Pengadaan Alat-alat Angkutan Darat Bermotor Sepeda Motor",15000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","KECAMATAN BOJONGLOA KALER",2014,"Pengadaan Kendaraan Dinas/Operasional",Modal,Barang,"1 paket","Kelurahan Babakan Asih","Peningkatan sarana dan prasarana aparatur",APBD," 15000000",1.20.1.20.21.02.05.5.2.3.03.12,"Pengadaan Langsung",04-04-2014,18-04-2014,20-04-2014,30-04-2014
