id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
3683974,"Belanja Modal Pengadaan Alat Potong Rumput",7500000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan Perlengkapan Gedung Kantor",Modal,Barang,"1 Buah","Kecamatan Bandung Wetan","PEngadaan Mesin Potong Rumput",APBD," 7500000",1.20.1.20.16.02.07.5.2.3.27.05,"Penunjukan Langsung",01-04-2015,30-06-2015,01-04-2015,30-06-2015
3819491,"Belanja pakaian dinas upacara(PDU)",550000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,"Jasa Lainnya","1 stel","Kecamatan Bandung wetan","Belanja pakaian dinas upacara(PDU)",APBD," 550000",1.20.1.20.16.03.02.5.2.2.12.05,"Penunjukan Langsung",01-04-2015,30-06-2015,01-04-2015,30-06-2015
3684230,"Belanja Modal Pengadaan Printer",14000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan Perlengkapan Gedung Kantor",Modal,Barang,"1 Paket","Kecamatan Bandung Wetan","Pengadaan Printer",APBD," 14000000",1.20.1.20.16.02.07.5.2.3.29.02,"Penunjukan Langsung",01-04-2015,30-06-2015,01-04-2015,30-06-2015
3819576,"Belanja pakaian batik kota bandung",30000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan pakaian Khusus hari-hari tertentu",Barang/jasa,"Jasa Lainnya","1 Paket","Kecamatan bandung wetan","Belanja pakaian batik kota bandung",APBD," 30000000",1.20.1.20.16.03.05.5.2.2.14.04,"Penunjukan Langsung",01-07-2015,30-09-2015,01-07-2015,30-09-2015
3819387,"Belanja jasa konsultansi perencanaan",10392500,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Jasa Konsultansi","1 Paket","Kecamatan Bandung Wetan","Belanja jasa konsultansi perencanaan",APBD," 10392500",1.20.1.20.16.02.42.5.2.2.21.02,"Penunjukan Langsung",02-01-2015,31-03-2015,02-01-2015,31-03-2015
3684484,"Belanja Modal Pengadaan Komputer PC (Cihapit)",10000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan Perlengkapan Gedung Kantor",Modal,Barang,"1 Paket","Kelurahan Cihapit","Pengadaan Komputer",APBD," 10000000",1.20.1.20.16.02.07.5.2.3.29.02,"Penunjukan Langsung",01-04-2015,01-07-2015,01-04-2015,01-07-2015
4766574,"Pengadaan Sepeda Motor Roda Tiga (Motor Penyiram)Kel. Citarum",50000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan Kendaraan Dinas/Operasional Kel.Citarum",Modal,Barang,1,"Kecamatan Bandung Wetan Kel. Citarum","Pengadaan Sepeda Motor Roda Tiga (Motor Penyiram) Kel. Citarum",APBD," 50000000",1.20.1.20.16.04.05.5.2.3.17.06,E-Purchasing,02-11-2015,31-12-2016,02-11-2015,31-12-2016
3684279,"Belanja Modal Pengadaan Lemari Arsip",15000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan Meubeleur",Modal,Barang,"1 Paket","Kcamatan Bandung Wetan","Pengadaan Lemari Arsip",APBD," 15000000",1.20.1.20.16.02.10.5.2.3.28.01,"Penunjukan Langsung",01-07-2015,30-09-2015,01-07-2015,30-09-2015
3683493,"Belanja Modal Pengadaan Sistem Monitor / Pemantau dan Video Management System",110000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Penyediaan Peralatan Dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Kecamatan Bandung Wetan","Pembangunan Command Centre",APBD," 110000000",1.20.1.20.16.01.13.5.2.3.31.05,"Penunjukan Langsung",01-01-2014,31-03-2014,01-01-2014,31-03-2014
3819505,"Belanja pakaian sipil resmi (PSR)",1400000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG WETAN",2015,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,"Jasa Lainnya","1 stel","Kecamatan Bandung Wetan","Belanja pakaian sipil resmi (PSR)",APBD," 1400000",1.20.1.20.16.03.02.5.2.3.12.06,"Penunjukan Langsung",01-04-2015,30-06-2015,01-04-2015,30-06-2015
