id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
6921618,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup RW",80000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"8 paket","Kelurahan Cigondewah Rahayu","Belanja Alat Tulis Kantor pada PIPPK RW Kelurahan Cigondewah Rahayu",APBD," 80000000",1.22.1.20.24.08.22.01.5.2.2.01.01,07-03-2016,31-12-2016
6922255,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup PKK",12500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cigondewah Kidul","Belanja Spanduk, Brosur,Pamflet, Umbul-Umbul, dan Sarana Informasi Lainnya pada PIPPK PKK Kelurahan Cigondewah Kidul",APBD," 12500000",1.22.1.20.24.09.22.02.5.2.2.01.10,07-03-2016,31-12-2016
6916426,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup Karang Taruna",10750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cibuntu","Belanja Penggandaan pada PIPPK Karang Taruna Kelurahan Cibuntu",APBD," 10750000",1.22.1.20.24.03.22.03.5.2.2.06.02,07-03-2016,31-12-2016
6921144,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup LPM",15250000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cigondewah Kaler","Belanja Spanduk, Brosur,Pamflet, Umbul-Umbul, dan Sarana Informasi Lainnya pada PIPPK LPM Kelurahan Cigondewah Kaler",APBD," 15250000",1.22.1.20.24.06.22.04.5.2.2.01.10,07-03-2016,31-12-2016
6922169,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup RW",120000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"6 paket","Kelurahan Cigondewah Kidul","Belanja Makanan dan Minuman Kegiatan pada PIPPK RW Kelurahan Cigondewah Kidul",APBD," 120000000",1.22.1.20.24.09.22.01.5.2.2.11.05,07-03-2016,31-12-2016
6912255,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup LPM",16750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cijerah","Belanja Makanan dan Minuman Rapat",APBD," 16750000",1.22.1.20.24.02.22.04.5.2.2.11.02,07-03-2016,31-12-2016
6922068,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup Karang Taruna",11750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cigondewah Rahayu","Belanja Cetak pada PIPPK Karang Taruna Kelurahan Cigondewah Rahayu",APBD," 11750000",1.22.1.20.24.08.22.03.5.2.2.06.01,07-03-2016,31-12-2016
8385119,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup RW",110250000,APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"7 Paket","Kelurahan Gempolsari","Belanja Bahan Baku Bangunan",APBDP," 110250000","1.22 . 1.20.24 . 07 . 22 . 01. 5 . 2 . 2 . 02 . 01",01-12-2016,09-12-2016
8382251,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup LPM",14500000,APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 Paket","Kelurahan Cijerah","Belanja Pakaian Kerja Lapangan",APBDP," 14500000","1.22 . 1.20.24 . 02 . 22 . 04. 5 . 2 . 2 . 28 . 01",01-12-2016,09-12-2016
6916629,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan Lingkup LPM",9750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cibuntu","Belanja Cetak pada PIPPK LPM Kelurahan Cibuntu",APBD," 9750000",1.22.1.20.24.03.22.04.5.2.2.06.01,07-03-2016,31-12-2016
8382975,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup RW",75000000,APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"10 Paket","Kelurahan Warung Muncang","Belanja Bahan/Bibit Tanaman",APBDP," 75000000","1.22 . 1.20.24 . 04 . 22 . 01. 5 . 2 . 2 . 02 . 02",01-12-2016,09-12-2016
6921066,"KECAMATAN BANDUNG KULON","Fasilitasi Pemberdayaan lingkup PKK",14000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN BANDUNG KULON",2016,"1 paket","Kelurahan Cigondewah Kaler","Belanja Makanan dan Minuman Rapat pada PIPPK PKK Kelurahan Cigondewah Kaler",APBD," 14000000",1.22.1.20.24.06.22.02.5.2.2.11.02,07-03-2016,31-12-2016
