id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
3726720,"Belanja Modal Pengadaan Kendaraan Bermotor Roda tiga",408000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Fasilitasi Pemberdayaan Lingkup RW Kelurahan Sindang Jaya",Modal,Barang,12,Bandung,"Belanja Modal Roda Tiga Pengangkut Sampah",APBD," 408000000",1.20.39.22.01,E-Purchasing,20-03-2015,23-03-2015,24-03-2015,31-03-2015
3820997,"Belanja Kawat/Faxsimili/Internet/Tv Kabel/Tv Satelit (Belanja Internet)",14400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Penyediaan Jasa Komunikasi, Sumber daya air dan Listrik",Barang/jasa,Barang,"12 Bulan","KECAMATAN MANDALAJATI","Belanja Kawat/Faxsimili/Internet/Tv Kabel/Tv Satelit (Belanja Internet)",APBD," 14400000",1.20.1.20.39.01.02.5.2.2.03.06,"Pengadaan Langsung",02-03-2015,11-03-2015,12-03-2015,26-03-2015
3826408,"Belanja Souvenir",12000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Paket","KECAMATAN MANDALAJATI","Belanja Souvenir",APBD," 12000000",1.20.1.20.39.30.02.5.2.2.01.11,"Pengadaan Langsung",01-06-2015,10-06-2015,11-06-2015,25-06-2015
3726981,"Belanja Modal   Pengadaan Kendaraan Bermotor Roda Tiga",374000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Fasilitasi Pemberdayaan Lingkup RW Kelurahan Pasir Impun",Modal,Barang,11,Bandung,"Belanja Modal Roda 3 (Tiga) Pengangkut sampah ",APBD," 374000000",1.20.39.22.01,E-Purchasing,23-03-2015,26-03-2015,26-03-2015,31-03-2015
3726894,"Belanja Modal Pengadaan Kendaraan Bermotor Roda Tiga",408000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Fasilitasi Pemberdayaan Lingkup RW Karang Pamulang",Modal,Barang,12,Bandung,"Belanja Modal Roda Tiga Pengangkut Sampah ",APBD," 408000000",1.20.39.22.01,E-Purchasing,23-03-2015,26-03-2015,26-03-2015,31-03-2015
3726814,"Belanja Modal Pengadaan Kendaraan Bermotor Roda tiga",544000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN MANDALAJATI",2015,"Fasilitasi Pemberdayaan Lingkup RW Kelurahan Jatihandap ",Modal,Barang,16,Bandung,"Belanja Modal Roda 3 (Tiga) Pengangkut sampah ",APBD," 544000000",1.20.39.22.01,E-Purchasing,23-03-2015,26-03-2015,26-03-2015,31-03-2015
