id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
3299304,"KECAMATAN CINAMBO","Penyediaan jasa komunikasi, sumber daya air dan listrik",16800000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 16800000",1.20.38.02.5.2.01.02,02-01-2015,31-12-2016
3292078,"KECAMATAN CINAMBO","Penyediaan jasa pemeliharaan dan perizinan kendaraan dinas/operasional",15000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 15000000",1.20.38.01.5.2.01.06,02-01-2015,31-12-2016
3292610,"KECAMATAN CINAMBO","Penyediaan peralatan dan perlengkapan kantor					
",14700000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 14700000",1.20.38.04.5.2.01.13,02-01-2015,31-12-2016
3292380,"KECAMATAN CINAMBO","Penyediaan jasa kebersihan kantor",2600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 2600000",1.20.38.05.5.2.01.08,02-01-2015,31-12-2016
3303720,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup RW",238600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 238600000",1.20.38.03.5.2.22.01,02-01-2015,31-12-2016
3292298,"KECAMATAN CINAMBO","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",56100000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 56100000",1.20.38.01.5.2.30.03,02-01-2015,31-12-2016
3292645,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup PKK",58400000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 58400000",1.20.38.04.5.2.22.02.2,02-01-2015,31-12-2016
3292627,"KECAMATAN CINAMBO","Rapat-rapat koordinasi dan konsultasi ke luar daerah",3000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Cisaranten Wetan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 3000000",1.20.38.04.5.2.01.18,02-01-2015,31-12-2016
3292098,"KECAMATAN CINAMBO","Penyediaan jasa perbaikan peralatan kerja",22750000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 22750000",1.20.38.01.5.2.01.09,02-01-2015,31-12-2016
3379670,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup PKK",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.02.5.2.22.02,02-01-2015,31-12-2016
