lokasi,nama_komoditas,2017-01-01,2017-01-02,2017-01-03,2017-01-04,2017-01-05,2017-01-06,2017-01-07,2017-01-08,2017-01-09,2017-01-10,2017-01-11,2017-01-12,2017-01-13,2017-01-14,2017-01-15,2017-01-16,2017-01-17,2017-01-18,2017-01-19,2017-01-20,2017-01-21,2017-01-22,2017-01-23,2017-01-24,2017-01-25,2017-01-26,2017-01-27,2017-01-28,2017-01-29,2017-01-30,2017-01-31
"Pasar Andir","Beras Medium",0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,25000,10000,0,0,10000,10000
"Pasar Andir","Cabe Merah",0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,50000,50000
"Pasar Andir","Bawang Merah",0,30000,30000,30000,30000,30000,0,15000,30000,30000,30000,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,30000,30000
"Pasar Andir","Daging Ayam Ras",0,32000,32000,32000,32000,32000,0,16000,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,32000,32000
"Pasar Andir","Telur Ayam Ras",0,23000,22000,21000,21000,21000,0,0,21000,21000,21000,21000,21000,0,0,19500,19500,19500,19500,19500,0,0,19500,19500,19500,19500,19500,0,0,19500,19500
"Pasar Andir","Daging Sapi",0,120000,120000,120000,120000,120000,0,60000,120000,120000,120000,120000,120000,0,0,120000,120000,120000,120000,120000,0,0,120000,120000,120000,120000,120000,0,0,120000,120000
"Pasar Andir","Minyak Goreng",0,14500,14500,14500,14500,14500,0,7250,14500,14500,14500,14500,14500,0,0,14500,14500,14500,14500,14500,0,0,14500,14500,14500,14500,14500,0,0,14500,14500
"Pasar Andir","Gula Pasir",0,15000,15000,15000,15000,15000,0,7500,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,15000,15000
"Pasar Andir",Kentang,0,12000,12000,12000,12000,12000,0,6000,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000
"Pasar Andir",Kedelai,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000
